N,M,id,E,Time[s]
256,2304,127,0,0.0810629
256,2304,128,0,0.0614644
256,2304,129,0,0.0893224
256,2304,130,0,0.167837
256,2304,131,0,0.0975452
256,2304,132,81,0.33082
256,2304,133,0,0.10122
256,2304,134,0,0.111645
256,2304,135,0,0.074634
256,2304,136,0,0.106978
256,2304,137,36,0.0928113
256,2304,138,0,0.145342
256,2304,139,0,0.122518
256,2304,140,0,0.120503
256,2304,141,0,0.29366
256,2304,142,0,0.0716266
256,2304,143,0,0.120389
256,2304,144,0,0.136133
256,2304,145,0,0.0991072
256,2304,146,0,0.0881298
256,2304,147,0,0.0877675
256,2304,148,0,0.0922267
256,2304,149,0,0.117894
256,2304,150,0,0.101386
256,2304,151,0,0.0715432
256,2304,152,0,0.146386
256,2304,153,0,0.0929268
256,2304,154,0,0.0999847
256,2304,155,0,0.113933
256,2304,156,0,0.102025
256,2304,157,0,0.124594
256,2304,158,0,0.0806259
256,2304,159,248,1.68663
256,2304,160,0,0.15939
256,2304,161,149,0.499416
256,2304,162,0,0.0821334
256,2304,163,0,0.075448
256,2304,164,0,0.109195
256,2304,165,0,0.0762373
256,2304,166,0,0.0915348
256,2304,167,1,7.33199
256,2304,168,0,0.100962
256,2304,169,0,0.0849452
256,2304,170,0,0.104716
256,2304,171,25,0.178852
256,2304,172,64,0.128815
256,2304,173,61,0.381997
256,2304,174,0,0.174852
256,2304,175,0,0.138081
256,2304,176,11,0.265853
256,2304,177,46,0.700477
256,2304,178,0,0.118731
256,2304,179,0,0.080865
256,2304,180,0,0.123861
256,2304,181,0,0.183379
256,2304,182,0,0.10645
256,2304,183,0,0.076126
256,2304,184,0,0.192687
256,2304,185,0,0.12591
256,2304,186,0,0.0957743
256,2304,187,7,0.408756
256,2304,188,0,0.0987902
256,2304,189,0,0.0837121
256,2304,190,0,0.300711
256,2304,191,0,0.0778244
256,2304,192,0,0.0796167
256,2304,193,0,0.0984485
256,2304,194,0,0.123431
256,2304,195,0,0.131068
256,2304,196,0,0.105017
256,2304,197,0,0.13214
256,2304,198,88,1.43359
256,2304,199,0,0.111883
256,2304,200,0,0.507214
256,2330,1,0,0.164672
256,2330,2,292,1.09126
256,2330,3,49,0.113928
256,2330,4,1,11.1804
256,2330,5,0,0.328493
256,2330,6,0,0.131659
256,2330,7,0,0.0956452
256,2330,8,0,0.0882649
256,2330,9,0,0.0884012
256,2330,10,0,0.116171
256,2330,11,0,0.148563
256,2330,12,0,0.0899184
256,2330,13,0,0.958026
256,2330,14,0,0.442281
256,2330,15,0,0.107163
256,2330,16,0,0.0981798
256,2330,17,0,0.416686
256,2330,18,90,0.866225
256,2330,19,109,1.7124
256,2330,20,0,0.0946536
256,2330,21,0,0.103526
256,2330,22,0,0.427135
256,2330,23,0,0.108759
256,2330,24,68,0.209146
256,2330,25,139,0.106273
256,2330,26,0,0.10543
256,2330,27,98,0.251755
256,2330,28,0,0.131147
256,2330,29,44,0.492528
256,2330,30,47,5.26084
256,2330,31,20,0.176351
256,2330,32,0,0.167578
256,2330,33,1,9.53898
256,2330,34,0,0.107929
256,2330,35,0,0.127425
256,2330,36,0,0.0886316
256,2330,37,0,0.0818056
256,2330,38,0,0.28238
256,2330,39,123,0.521184
256,2330,40,0,0.136903
256,2330,41,0,0.137457
256,2330,42,0,0.077239
256,2330,43,0,0.0809524
256,2330,44,168,1.8314
256,2330,45,104,0.274092
256,2330,46,6,0.109861
256,2330,47,0,0.0976194
256,2330,48,0,0.139086
256,2330,49,0,0.121266
256,2330,50,0,0.200871
256,2330,51,0,0.126886
256,2330,52,0,0.121394
256,2330,53,165,0.742119
256,2330,54,0,0.11889
256,2330,55,0,0.0799201
256,2330,56,0,0.304249
256,2330,57,0,0.0850501
256,2330,58,0,0.0769854
256,2330,59,0,0.0865578
256,2330,60,80,4.0303
256,2330,61,0,0.120487
256,2330,62,0,0.0943608
256,2330,63,0,0.0998665
256,2330,64,0,0.0675481
256,2330,65,0,0.173528
256,2330,66,0,0.0832933
256,2330,67,0,0.196437
256,2330,68,0,0.193327
256,2330,69,0,0.0869439
256,2330,70,220,3.23995
256,2330,71,83,0.324727
256,2330,72,1,8.69868
256,2330,73,19,0.151267
256,2330,74,1,8.66784
256,2330,75,0,0.0982376
256,2330,76,0,0.112161
256,2330,77,0,0.0864071
256,2330,78,0,0.0846672
256,2330,79,0,0.0609705
256,2330,80,0,0.0968066
256,2330,81,140,0.29226
256,2330,82,0,0.0883004
256,2330,83,0,0.088115
256,2330,84,0,0.158736
256,2330,85,0,0.154891
256,2330,86,0,0.450632
256,2330,87,0,0.114709
256,2330,88,0,0.106016
256,2330,89,41,0.275942
256,2330,90,169,0.185377
256,2330,91,0,0.0840724
256,2330,92,0,0.100558
256,2330,93,0,0.0799196
256,2330,94,0,0.098924
256,2330,95,0,0.101172
256,2330,96,176,0.318457
256,2330,97,0,0.0865741
256,2330,98,0,0.0991666
256,2330,99,0,0.117033
256,2330,100,70,0.476547
256,2330,101,42,0.146131
256,2330,102,0,0.115383
256,2330,103,0,0.0887349
256,2330,104,0,0.0778834
256,2330,105,0,0.0861236
256,2330,106,0,0.12294
256,2330,107,0,0.633311
256,2330,108,55,0.206618
256,2330,109,0,0.0741788
256,2330,110,0,0.159405
256,2330,111,93,0.135898
256,2330,112,24,0.162975
256,2330,113,0,0.091712
256,2330,114,52,1.25512
256,2330,115,0,0.111695
256,2330,116,0,0.0894752
256,2330,117,1,8.50706
256,2330,118,0,0.0766298
256,2330,119,113,0.315491
256,2330,120,0,0.184796
256,2330,121,1,9.272
256,2330,122,0,0.634626
256,2330,123,0,0.0770418
256,2330,124,0,0.302908
256,2330,125,0,0.141844
256,2330,126,0,0.139438
256,2330,127,0,0.103367
256,2330,128,0,0.117832
256,2330,129,0,0.134978
256,2330,130,0,0.138675
256,2330,131,0,0.201737
256,2330,132,0,0.081906
256,2330,133,0,0.177675
256,2330,134,153,0.335692
256,2330,135,0,0.100454
256,2330,136,0,0.0881098
256,2330,137,0,0.192619
256,2330,138,0,0.0878025
256,2330,139,0,0.0942693
256,2330,140,28,0.314264
256,2330,141,72,0.403323
256,2330,142,0,0.163104
256,2330,143,0,0.0862818
256,2330,144,0,0.15953
256,2330,145,0,0.105238
256,2330,146,1,15.7451
256,2330,147,0,0.0898363
256,2330,148,0,0.0869825
256,2330,149,291,0.571974
256,2330,150,0,0.130772
256,2330,151,0,0.0920833
256,2330,152,0,0.325826
256,2330,153,0,0.124557
256,2330,154,0,0.0963773
256,2330,155,0,0.104718
256,2330,156,0,0.0625655
256,2330,157,0,0.121358
256,2330,158,0,0.10462
256,2330,159,0,0.130326
256,2330,160,0,0.187344
256,2330,161,0,0.100443
256,2330,162,0,0.140101
256,2330,163,0,0.12982
256,2330,164,0,0.129092
256,2330,165,0,0.129784
256,2330,166,0,0.107393
256,2330,167,25,0.0973452
256,2330,168,0,0.103688
256,2330,169,0,0.0896219
256,2330,170,0,0.109351
256,2330,171,0,0.0986773
256,2330,172,0,0.103804
256,2330,173,0,0.152429
256,2330,174,122,0.830881
256,2330,175,78,0.600371
256,2330,176,0,0.0966299
256,2330,177,0,0.110585
256,2330,178,356,2.50067
256,2330,179,0,0.138499
256,2330,180,140,0.100437
256,2330,181,0,0.141213
256,2330,182,241,1.08615
256,2330,183,0,0.224441
256,2330,184,0,0.0903385
256,2330,185,142,0.244905
256,2330,186,0,0.124578
256,2330,187,0,0.0864639
256,2330,188,0,0.126715
256,2330,189,0,0.0888965
256,2330,190,83,0.133154
256,2330,191,0,0.0861152
256,2330,192,0,0.102634
256,2330,193,10,0.298643
256,2330,194,0,0.103592
256,2330,195,0,0.104137
256,2330,196,11,0.155756
256,2330,197,0,0.171185
256,2330,198,0,0.128901
256,2330,199,0,0.102698
256,2330,200,0,0.123426
256,2355,1,66,0.23209
256,2355,2,0,0.143431
256,2355,3,24,0.229001
256,2355,4,0,0.0883815
256,2355,5,66,0.110179
256,2355,6,0,0.409156
256,2355,7,27,0.351768
256,2355,8,0,0.0860887
256,2355,9,131,1.89341
256,2355,10,171,0.445464
256,2355,11,46,0.412932
256,2355,12,0,0.170665
256,2355,13,0,0.0906171
256,2355,14,0,0.101947
256,2355,15,65,0.115211
256,2355,16,70,0.934952
256,2355,17,5,0.110414
256,2355,18,0,0.103412
256,2355,19,0,0.165111
256,2355,20,0,0.11683
256,2355,21,0,0.171448
256,2355,22,0,0.102829
256,2355,23,104,0.981558
256,2355,24,0,1.19905
256,2355,25,96,0.275743
256,2355,26,1,10.95
256,2355,27,0,0.167068
256,2355,28,0,0.131311
256,2355,29,0,0.266506
256,2355,30,0,0.0906766
256,2355,31,0,0.0926002
256,2355,32,0,0.0766619
256,2355,33,0,0.127615
256,2355,34,60,0.255819
256,2355,35,307,0.675532
256,2355,36,53,0.295792
256,2355,37,0,0.124466
256,2355,38,0,0.129179
256,2355,39,0,0.0948437
256,2355,40,13,0.171707
256,2355,41,0,0.107407
256,2355,42,0,0.105038
256,2355,43,0,0.112351
256,2355,44,0,0.0890853
256,2355,45,70,0.758699
256,2355,46,0,0.127974
256,2355,47,29,0.42794
256,2355,48,0,0.510386
256,2355,49,81,1.35161
256,2355,50,0,0.100657
256,2355,51,0,0.132816
256,2355,52,171,6.55678
256,2355,53,0,0.0759245
256,2355,54,0,0.132396
256,2355,55,46,0.16108
256,2355,56,0,0.0886744
256,2355,57,0,0.117562
256,2355,58,104,0.131556
256,2355,59,0,0.165037
256,2355,60,1,10.9005
256,2355,61,0,0.16008
256,2355,62,0,0.0917828
256,2355,63,0,0.676205
256,2355,64,43,0.198602
256,2355,65,0,0.310367
256,2355,66,54,0.134669
256,2355,67,0,0.123985
256,2355,68,0,0.178551
256,2355,69,24,0.16175
256,2355,70,0,0.073639
256,2355,71,104,0.792288
256,2355,72,264,1.26242
256,2355,73,0,0.161722
256,2355,74,0,0.130953
256,2355,75,0,0.249897
256,2355,76,18,0.116581
256,2355,77,0,0.140724
256,2355,78,1,13.4345
256,2355,79,0,0.0721312
256,2355,80,0,0.106937
256,2355,81,0,0.120665
256,2355,82,256,0.488824
256,2355,83,43,0.392738
256,2355,84,91,0.575409
256,2355,85,1,13.0569
256,2355,86,0,0.106576
256,2355,87,0,0.0937392
256,2355,88,77,1.92037
256,2355,89,0,0.199176
256,2355,90,0,0.153651
256,2355,91,0,0.0697045
256,2355,92,1,9.49189
256,2355,93,0,0.0820725
256,2355,94,0,0.0969261
256,2355,95,0,0.344765
256,2355,96,0,0.156297
256,2355,97,110,0.164326
256,2355,98,43,0.226339
256,2355,99,281,0.38836
256,2355,100,40,0.253967
256,2355,101,0,0.983297
256,2355,102,29,0.13979
256,2355,103,60,0.639548
256,2355,104,66,0.207725
256,2355,105,97,0.516843
256,2355,106,26,1.34403
256,2355,107,0,0.261882
256,2355,108,33,0.147118
256,2355,109,7,0.0940222
256,2355,110,0,0.250087
256,2355,111,1,9.13499
256,2355,112,0,0.102387
256,2355,113,0,0.370299
256,2355,114,0,0.117653
256,2355,115,14,0.236233
256,2355,116,0,0.09345
256,2355,117,0,0.124167
256,2355,118,0,0.121974
256,2355,119,0,0.0781158
256,2355,120,149,1.06631
256,2355,121,1,6.2435
256,2355,122,84,0.500776
256,2355,123,0,0.104998
256,2355,124,0,0.0956334
256,2355,125,0,0.105381
256,2355,126,0,0.093966
256,2355,127,81,0.677864
256,2355,128,84,0.305021
256,2355,129,0,0.159196
256,2355,130,21,0.110963
256,2355,131,144,0.575896
256,2355,132,0,0.123091
256,2355,133,0,1.92812
256,2355,134,0,0.13692
256,2355,135,1,11.3153
256,2355,136,0,0.127754
256,2355,137,317,1.2613
256,2355,138,9,0.126059
256,2355,139,0,0.111194
256,2355,140,0,0.195922
256,2355,141,222,1.71665
256,2355,142,0,0.140151
256,2355,143,63,0.380981
256,2355,144,0,0.0981604
256,2355,145,64,0.172858
256,2355,146,0,0.0917161
256,2355,147,53,0.192216
256,2355,148,30,0.209853
256,2355,149,15,0.158104
256,2355,150,0,0.14898
256,2355,151,108,0.768647
256,2355,152,5,0.194975
256,2355,153,0,0.104893
256,2355,154,50,0.387269
256,2355,155,129,1.50533
256,2355,156,0,0.105806
256,2355,157,0,0.100162
256,2355,158,0,0.111039
256,2355,159,97,1.04917
256,2355,160,0,0.331195
256,2355,161,0,0.0757363
256,2355,162,197,0.408978
256,2355,163,0,0.194795
256,2355,164,0,0.0844249
256,2355,165,52,0.810082
256,2355,166,0,0.112749
256,2355,167,6,0.121131
256,2355,168,0,0.0961422
256,2355,169,0,0.171027
256,2355,170,65,2.35025
256,2355,171,149,1.29917
256,2355,172,5,0.114214
256,2355,173,171,1.00715
256,2355,174,0,0.105835
256,2355,175,0,0.101304
256,2355,176,41,0.317995
256,2355,177,33,0.474192
256,2355,178,116,0.325605
256,2355,179,105,0.213991
256,2355,180,0,0.508745
256,2355,181,0,0.124843
256,2355,182,0,0.438355
256,2355,183,83,1.60981
256,2355,184,31,0.378337
256,2355,185,0,0.084602
256,2355,186,1,8.11806
256,2355,187,0,0.217632
256,2355,188,0,0.0917611
256,2355,189,0,0.16332
256,2355,190,18,0.165787
256,2355,191,0,0.13572
256,2355,192,0,0.0792503
256,2355,193,0,0.0869145
256,2355,194,0,0.102247
256,2355,195,65,1.06311
256,2355,196,17,0.161886
256,2355,197,0,0.127694
256,2355,198,0,0.112119
256,2355,199,0,0.117202
256,2355,200,0,0.0978428
256,2381,1,0,0.104669
256,2381,2,0,0.11757
256,2381,3,0,0.108571
256,2381,4,0,0.0970192
256,2381,5,70,0.975179
256,2381,6,0,0.0936034
256,2381,7,24,0.863424
256,2381,8,0,0.115236
256,2381,9,60,1.03797
256,2381,10,36,1.00942
256,2381,11,209,3.06745
256,2381,12,6,0.0939262
256,2381,13,298,0.769777
256,2381,14,1,8.15119
256,2381,15,0,0.0888365
256,2381,16,0,0.282616
256,2381,17,0,0.0831969
256,2381,18,40,1.24212
256,2381,19,21,0.163688
256,2381,20,0,0.178307
256,2381,21,88,0.0950802
256,2381,22,0,0.279883
256,2381,23,42,0.193658
256,2381,24,0,0.0835836
256,2381,25,0,0.178512
256,2381,26,1,11.1649
256,2381,27,105,3.70531
256,2381,28,0,0.111242
256,2381,29,0,0.137223
256,2381,30,24,0.17701
256,2381,31,0,0.114707
256,2381,32,11,0.212755
256,2381,33,0,0.133349
256,2381,34,34,0.165891
256,2381,35,0,0.106022
256,2381,36,137,3.69627
256,2381,37,52,0.729881
256,2381,38,0,0.121718
256,2381,39,30,0.302197
256,2381,40,49,1.43979
256,2381,41,0,0.203951
256,2381,42,0,2.10923
256,2381,43,94,0.422779
256,2381,44,0,0.103601
256,2381,45,0,0.409891
256,2381,46,46,0.447161
256,2381,47,5,0.117754
256,2381,48,0,0.134281
256,2381,49,0,0.104855
256,2381,50,0,0.226308
256,2381,51,1,6.68635
256,2381,52,67,0.293771
256,2381,53,190,0.457819
256,2381,54,64,0.514085
256,2381,55,96,0.819026
256,2381,56,41,0.194737
256,2381,57,0,0.0869364
256,2381,58,0,0.140603
256,2381,59,209,2.36101
256,2381,60,30,0.107345
256,2381,61,0,1.10558
256,2381,62,18,0.164328
256,2381,63,57,0.16697
256,2381,64,76,1.8673
256,2381,65,0,0.105765
256,2381,66,0,0.0940916
256,2381,67,0,0.12701
256,2381,68,75,1.26912
256,2381,69,307,0.828741
256,2381,70,0,0.129372
256,2381,71,0,0.101579
256,2381,72,50,0.841219
256,2381,73,79,1.06259
256,2381,74,0,0.0967991
256,2381,75,0,0.147696
256,2381,76,0,0.104255
256,2381,77,45,0.276844
256,2381,78,1,11.6269
256,2381,79,27,0.144344
256,2381,80,0,0.200647
256,2381,81,89,0.230148
256,2381,82,115,0.697819
256,2381,83,47,0.495544
256,2381,84,0,0.0808706
256,2381,85,0,0.0846644
256,2381,86,13,0.680709
256,2381,87,206,2.24986
256,2381,88,0,0.13117
256,2381,89,0,0.178491
256,2381,90,77,1.51972
256,2381,91,118,0.209875
256,2381,92,289,1.2712
256,2381,93,1,9.63669
256,2381,94,0,0.143678
256,2381,95,106,0.968137
256,2381,96,5,0.12133
256,2381,97,0,0.133159
256,2381,98,0,0.103312
256,2381,99,49,0.450014
256,2381,100,400,1.52432
256,2381,101,82,0.430003
256,2381,102,39,0.140717
256,2381,103,0,0.110955
256,2381,104,9,0.458659
256,2381,105,0,0.106164
256,2381,106,104,1.29726
256,2381,107,0,0.103312
256,2381,108,38,0.993112
256,2381,109,0,0.175738
256,2381,110,139,0.644506
256,2381,111,138,0.371664
256,2381,112,0,0.48137
256,2381,113,0,0.308887
256,2381,114,0,0.446029
256,2381,115,0,0.415023
256,2381,116,0,0.22402
256,2381,117,0,0.137982
256,2381,118,169,0.674599
256,2381,119,228,0.510019
256,2381,120,41,1.72378
256,2381,121,0,1.45511
256,2381,122,24,0.452436
256,2381,123,32,1.26977
256,2381,124,0,0.125059
256,2381,125,0,0.096412
256,2381,126,0,0.139472
256,2381,127,142,0.292512
256,2381,128,0,0.637685
256,2381,129,0,0.0944638
256,2381,130,0,0.104437
256,2381,131,0,0.139026
256,2381,132,0,0.103787
256,2381,133,0,0.11536
256,2381,134,0,0.175319
256,2381,135,149,0.556955
256,2381,136,29,2.21144
256,2381,137,0,0.103564
256,2381,138,62,1.39554
256,2381,139,94,1.30792
256,2381,140,173,1.03333
256,2381,141,0,0.133038
256,2381,142,153,0.531217
256,2381,143,0,0.122704
256,2381,144,43,0.324661
256,2381,145,0,0.170317
256,2381,146,0,0.309259
256,2381,147,0,0.106397
256,2381,148,27,0.834462
256,2381,149,59,0.277037
256,2381,150,0,0.165551
256,2381,151,94,1.07684
256,2381,152,24,0.118617
256,2381,153,5,0.484195
256,2381,154,0,0.568971
256,2381,155,0,0.0910857
256,2381,156,0,0.102263
256,2381,157,41,0.187692
256,2381,158,4,0.423315
256,2381,159,0,0.154123
256,2381,160,167,0.773573
256,2381,161,153,1.49073
256,2381,162,0,0.0931003
256,2381,163,45,0.152039
256,2381,164,0,0.180843
256,2381,165,0,0.0773555
256,2381,166,0,0.171548
256,2381,167,8,0.0891031
256,2381,168,0,0.154429
256,2381,169,1,11.4841
256,2381,170,0,0.111782
256,2381,171,0,0.104793
256,2381,172,0,0.249775
256,2381,173,0,0.300762
256,2381,174,222,1.09705
256,2381,175,0,0.0926763
256,2381,176,13,0.427607
256,2381,177,474,0.0976106
256,2381,178,0,0.151001
256,2381,179,0,0.16985
256,2381,180,272,2.28008
256,2381,181,0,0.113566
256,2381,182,0,0.121838
256,2381,183,77,1.99441
256,2381,184,0,0.103569
256,2381,185,0,0.0920929
256,2381,186,0,0.121934
256,2381,187,0,0.0891712
256,2381,188,231,1.40389
256,2381,189,0,0.438986
256,2381,190,102,1.05161
256,2381,191,0,0.108999
256,2381,192,110,0.438934
256,2381,193,67,4.70663
256,2381,194,106,0.238959
256,2381,195,0,0.0929081
256,2381,196,0,0.105442
256,2381,197,0,0.146025
256,2381,198,0,0.115622
256,2381,199,0,0.135721
256,2381,200,110,0.195547
256,2406,1,77,0.433857
256,2406,2,0,0.0892493
256,2406,3,0,0.0987171
256,2406,4,166,0.340487
256,2406,5,125,0.509478
256,2406,6,0,0.34634
256,2406,7,17,0.283945
256,2406,8,1,5.68156
256,2406,9,78,0.369195
256,2406,10,8,0.154613
256,2406,11,0,0.0928541
256,2406,12,0,0.135927
256,2406,13,0,0.106961
256,2406,14,0,0.169584
256,2406,15,99,1.45984
256,2406,16,0,0.0966062
256,2406,17,95,3.86956
256,2406,18,34,1.14112
256,2406,19,0,0.113823
256,2406,20,108,0.209767
256,2406,21,156,0.775383
256,2406,22,33,1.35937
256,2406,23,21,0.150682
256,2406,24,0,0.138855
256,2406,25,14,0.114675
256,2406,26,392,1.92229
256,2406,27,8,0.100632
256,2406,28,0,0.0961243
256,2406,29,113,0.441111
256,2406,30,0,0.166065
256,2406,31,0,0.0992882
256,2406,32,0,0.107956
256,2406,33,0,0.282146
256,2406,34,0,0.100934
256,2406,35,149,0.908502
256,2406,36,26,0.575198
256,2406,37,0,0.232486
256,2406,38,43,0.446153
256,2406,39,0,0.0917007
256,2406,40,216,0.765024
256,2406,41,0,0.105017
256,2406,42,33,0.0880601
256,2406,43,86,0.245972
256,2406,44,0,0.30876
256,2406,45,0,0.105107
256,2406,46,111,1.11266
256,2406,47,0,0.110159
256,2406,48,147,2.80766
256,2406,49,115,0.891044
256,2406,50,45,0.858926
256,2406,51,0,0.11153
256,2406,52,170,0.754916
256,2406,53,103,0.709822
256,2406,54,0,0.201027
256,2406,55,22,0.212205
256,2406,56,66,2.0736
256,2406,57,0,0.124494
256,2406,58,78,3.22606
256,2406,59,375,1.41308
256,2406,60,59,0.954574
256,2406,61,0,0.122396
256,2406,62,30,0.126392
256,2406,63,0,0.114265
256,2406,64,6,0.161348
256,2406,65,83,0.104936
256,2406,66,0,0.0922223
256,2406,67,119,1.87046
256,2406,68,30,0.19515
256,2406,69,43,0.197954
256,2406,70,0,0.0964607
256,2406,71,0,0.345065
256,2406,72,4,0.0947315
256,2406,73,189,0.759755
256,2406,74,81,1.60241
256,2406,75,0,0.169031
256,2406,76,0,0.337346
256,2406,77,0,0.118751
256,2406,78,52,1.61354
256,2406,79,241,1.53876
256,2406,80,0,0.0941613
256,2406,81,0,0.121392
256,2406,82,162,0.35907
256,2406,83,34,0.308773
256,2406,84,0,0.103699
256,2406,85,0,0.106675
256,2406,86,0,0.0896957
256,2406,87,36,0.462711
256,2406,88,243,0.584906
256,2406,89,91,0.763302
256,2406,90,65,1.1451
256,2406,91,171,2.07389
256,2406,92,189,0.530387
256,2406,93,265,2.49886
256,2406,94,0,0.1019
256,2406,95,521,2.80173
256,2406,96,88,5.00568
256,2406,97,8,0.148546
256,2406,98,0,0.100469
256,2406,99,26,0.172639
256,2406,100,76,0.0977337
256,2406,101,5,2.70954
256,2406,102,0,0.225662
256,2406,103,143,0.628281
256,2406,104,262,3.39337
256,2406,105,1,7.29941
256,2406,106,0,0.707168
256,2406,107,102,0.722945
256,2406,108,0,0.119248
256,2406,109,242,3.26553
256,2406,110,71,0.906541
256,2406,111,0,0.111315
256,2406,112,60,0.99295
256,2406,113,153,0.20246
256,2406,114,0,0.107751
256,2406,115,0,0.110827
256,2406,116,65,1.90618
256,2406,117,18,1.82555
256,2406,118,154,0.644848
256,2406,119,140,1.06512
256,2406,120,128,1.20895
256,2406,121,105,1.2764
256,2406,122,23,0.367315
256,2406,123,335,1.6371
256,2406,124,127,0.0992195
256,2406,125,40,1.13028
256,2406,126,229,1.24882
256,2406,127,89,0.779547
256,2406,128,145,1.40327
256,2406,129,0,0.096286
256,2406,130,0,0.23515
256,2406,131,196,1.05648
256,2406,132,56,0.513572
256,2406,133,63,0.403211
256,2406,134,0,0.0868016
256,2406,135,0,0.165523
256,2406,136,1,7.12205
256,2406,137,17,0.0994166
256,2406,138,210,0.27022
256,2406,139,277,0.85135
256,2406,140,154,0.295966
256,2406,141,111,2.79077
256,2406,142,0,0.115576
256,2406,143,0,0.224369
256,2406,144,189,1.06922
256,2406,145,0,0.144473
256,2406,146,48,0.0971756
256,2406,147,96,2.06912
256,2406,148,89,2.13183
256,2406,149,54,1.62438
256,2406,150,0,1.51925
256,2406,151,55,0.79385
256,2406,152,156,2.02195
256,2406,153,0,0.130339
256,2406,154,14,0.0974983
256,2406,155,0,0.100193
256,2406,156,0,0.279067
256,2406,157,0,0.109591
256,2406,158,59,0.0944581
256,2406,159,33,0.386906
256,2406,160,192,0.593454
256,2406,161,134,1.97387
256,2406,162,0,0.138843
256,2406,163,149,1.30184
256,2406,164,215,1.04129
256,2406,165,1,6.65353
256,2406,166,1,10.3262
256,2406,167,159,0.825896
256,2406,168,183,1.15
256,2406,169,0,0.105077
256,2406,170,215,2.76932
256,2406,171,0,0.129603
256,2406,172,40,0.723714
256,2406,173,98,0.279642
256,2406,174,0,0.104686
256,2406,175,4,0.148028
256,2406,176,39,0.153788
256,2406,177,77,0.151455
256,2406,178,118,0.904706
256,2406,179,38,0.100945
256,2406,180,55,0.251551
256,2406,181,791,0.124551
256,2406,182,111,0.857439
256,2406,183,22,0.313996
256,2406,184,394,1.57704
256,2406,185,4,0.989302
256,2406,186,0,0.131887
256,2406,187,0,1.40665
256,2406,188,0,0.102348
256,2406,189,35,0.156969
256,2406,190,72,2.41809
256,2406,191,20,1.221
256,2406,192,101,1.13447
256,2406,193,1,7.33477
256,2406,194,32,0.394268
256,2406,195,0,0.105886
256,2406,196,204,1.06411
256,2406,197,385,2.73243
256,2406,198,156,1.11125
256,2406,199,184,4.25934
256,2406,200,125,0.312725
256,2432,1,88,1.58613
256,2432,2,316,0.987261
256,2432,3,113,0.985676
256,2432,4,0,0.0874627
256,2432,5,157,1.4689
256,2432,6,295,2.20502
256,2432,7,0,0.0988716
256,2432,8,281,1.64492
256,2432,9,173,1.38969
256,2432,10,0,0.0995332
256,2432,11,222,0.27938
256,2432,12,138,4.42144
256,2432,13,295,0.544422
256,2432,14,92,1.07728
256,2432,15,120,1.83861
256,2432,16,10,0.343449
256,2432,17,114,0.518985
256,2432,18,243,2.52554
256,2432,19,308,3.36157
256,2432,20,0,0.121431
256,2432,21,115,0.306508
256,2432,22,31,0.146897
256,2432,23,87,3.91673
256,2432,24,0,0.10917
256,2432,25,47,0.343471
256,2432,26,97,0.431832
256,2432,27,118,1.53809
256,2432,28,21,1.42124
256,2432,29,390,2.61036
256,2432,30,107,0.289063
256,2432,31,59,0.360739
256,2432,32,1,14.854
256,2432,33,236,0.787496
256,2432,34,215,4.0656
256,2432,35,320,0.964019
256,2432,36,264,2.7776
256,2432,37,0,0.410289
256,2432,38,0,0.123261
256,2432,39,45,0.250198
256,2432,40,109,0.0948546
256,2432,41,162,0.840167
256,2432,42,0,0.106528
256,2432,43,0,0.161519
256,2432,44,122,0.732684
256,2432,45,130,1.38729
256,2432,46,1,6.88454
256,2432,47,0,1.35815
256,2432,48,40,0.150153
256,2432,49,70,0.746332
256,2432,50,186,1.4475
256,2432,51,382,3.73262
256,2432,52,0,0.0835261
256,2432,53,196,1.761
256,2432,54,0,0.134926
256,2432,55,0,0.49707
256,2432,56,46,0.98056
256,2432,57,1,6.99064
256,2432,58,140,0.833092
256,2432,59,205,1.80213
256,2432,60,124,2.27586
256,2432,61,75,1.3129
256,2432,62,53,0.148259
256,2432,63,47,0.222361
256,2432,64,0,0.0950814
256,2432,65,63,0.289514
256,2432,66,158,0.921804
256,2432,67,53,0.158733
256,2432,68,145,1.08657
256,2432,69,386,0.735751
256,2432,70,143,2.26858
256,2432,71,60,1.83045
256,2432,72,160,2.34825
256,2432,73,182,1.01051
256,2432,74,18,1.18255
256,2432,75,0,0.215926
256,2432,76,334,3.55018
256,2432,77,205,0.328973
256,2432,78,102,0.106789
256,2432,79,198,0.415383
256,2432,80,87,0.736991
256,2432,81,3,0.638819
256,2432,82,0,0.134704
256,2432,83,0,0.125429
256,2432,84,0,0.112645
256,2432,85,0,0.0842896
256,2432,86,55,1.09323
256,2432,87,25,0.202081
256,2432,88,25,0.164718
256,2432,89,0,0.389242
256,2432,90,6,0.458517
256,2432,91,450,2.92997
256,2432,92,0,0.445325
256,2432,93,94,1.02475
256,2432,94,0,2.36643
256,2432,95,77,0.432825
256,2432,96,74,0.718207
256,2432,97,105,2.51745
256,2432,98,30,0.0943794
256,2432,99,274,1.54099
256,2432,100,103,0.712509
256,2432,101,85,1.27857
256,2432,102,210,1.73238
256,2432,103,27,0.125566
256,2432,104,0,2.20403
256,2432,105,0,0.381716
256,2432,106,74,0.447883
256,2432,107,0,0.100033
256,2432,108,33,0.126091
256,2432,109,136,1.85698
256,2432,110,38,2.67845
256,2432,111,93,1.31111
256,2432,112,240,0.866791
256,2432,113,218,1.72322
256,2432,114,141,0.784222
