N,M,id,E,solved
2048,10957,46,0,1
2048,10957,47,0,1
2048,10957,48,0,1
2048,10957,49,0,1
2048,10957,50,0,1
2048,10957,51,0,1
2048,10957,52,0,1
2048,10957,53,0,1
2048,10957,54,0,1
2048,10957,55,0,1
2048,10957,56,0,1
2048,10957,57,0,1
2048,10957,58,0,1
2048,10957,59,0,1
2048,10957,60,0,1
2048,10957,61,0,1
2048,10957,62,0,1
2048,10957,63,0,1
2048,10957,64,0,1
2048,10957,65,0,1
2048,10957,66,0,1
2048,10957,67,0,1
2048,10957,68,0,1
2048,10957,69,0,1
2048,10957,70,0,1
2048,10957,71,0,1
2048,10957,72,0,1
2048,10957,73,0,1
2048,10957,74,0,1
2048,10957,75,0,1
2048,10957,76,0,1
2048,10957,77,0,1
2048,10957,78,0,1
2048,10957,79,0,1
2048,10957,80,0,1
2048,10957,81,0,1
2048,10957,82,0,1
2048,10957,83,0,1
2048,10957,84,0,1
2048,10957,85,0,1
2048,10957,86,0,1
2048,10957,87,0,1
2048,10957,88,0,1
2048,10957,89,0,1
2048,10957,90,0,1
2048,10957,91,0,1
2048,10957,92,0,1
2048,10957,93,0,1
2048,10957,94,0,1
2048,10957,95,0,1
2048,10957,96,0,1
2048,10957,97,0,1
2048,10957,98,0,1
2048,10957,99,0,1
2048,10957,100,0,1
2048,10957,101,0,1
2048,10957,102,0,1
2048,10957,103,0,1
2048,10957,104,0,1
2048,10957,105,0,1
2048,10957,106,0,1
2048,10957,107,0,1
2048,10957,108,0,1
2048,10957,109,0,1
2048,10957,110,0,1
2048,10957,111,0,1
2048,10957,112,0,1
2048,10957,113,0,1
2048,10957,114,0,1
2048,10957,115,0,1
2048,10957,116,0,1
2048,10957,117,0,1
2048,10957,118,0,1
2048,10957,119,0,1
2048,10957,120,0,1
2048,10957,121,0,1
2048,10957,122,0,1
2048,10957,123,0,1
2048,10957,124,0,1
2048,10957,125,0,1
2048,10957,126,0,1
2048,10957,127,0,1
2048,10957,128,0,1
2048,10957,129,0,1
2048,10957,130,0,1
2048,10957,131,0,1
2048,10957,132,0,1
2048,10957,133,0,1
2048,10957,134,0,1
2048,10957,135,0,1
2048,10957,136,0,1
2048,10957,137,0,1
2048,10957,138,0,1
2048,10957,139,0,1
2048,10957,140,0,1
2048,10957,141,0,1
2048,10957,142,0,1
2048,10957,143,0,1
2048,10957,144,0,1
2048,10957,145,0,1
2048,10957,146,0,1
2048,10957,147,0,1
2048,10957,148,0,1
2048,10957,149,0,1
2048,10957,150,0,1
2048,10957,151,0,1
2048,10957,152,0,1
2048,10957,153,0,1
2048,10957,154,0,1
2048,10957,155,0,1
2048,10957,156,0,1
2048,10957,157,0,1
2048,10957,158,0,1
2048,10957,159,0,1
2048,10957,160,0,1
2048,10957,161,0,1
2048,10957,162,0,1
2048,10957,163,0,1
2048,10957,164,0,1
2048,10957,165,0,1
2048,10957,166,0,1
2048,10957,167,0,1
2048,10957,168,0,1
2048,10957,169,0,1
2048,10957,170,0,1
2048,10957,171,0,1
2048,10957,172,0,1
2048,10957,173,0,1
2048,10957,174,0,1
2048,10957,175,0,1
2048,10957,176,0,1
2048,10957,177,0,1
2048,10957,178,0,1
2048,10957,179,0,1
2048,10957,180,0,1
2048,10957,181,0,1
2048,10957,182,0,1
2048,10957,183,0,1
2048,10957,184,0,1
2048,10957,185,0,1
2048,10957,186,0,1
2048,10957,187,0,1
2048,10957,188,0,1
2048,10957,189,0,1
2048,10957,190,0,1
2048,10957,191,0,1
2048,10957,192,0,1
2048,10957,193,0,1
2048,10957,194,0,1
2048,10957,195,0,1
2048,10957,196,0,1
2048,10957,197,0,1
2048,10957,198,0,1
2048,10957,199,0,1
2048,10957,200,0,1
2048,10957,201,0,1
2048,10957,202,0,1
2048,10957,203,0,1
2048,10957,204,0,1
2048,10957,205,0,1
2048,10957,206,0,1
2048,10957,207,0,1
2048,10957,208,0,1
2048,10957,209,0,1
2048,10957,210,0,1
2048,10957,211,0,1
2048,10957,212,0,1
2048,10957,213,0,1
2048,10957,214,0,1
2048,10957,215,0,1
2048,10957,216,0,1
2048,10957,217,0,1
2048,10957,218,0,1
2048,10957,219,0,1
2048,10957,220,0,1
2048,10957,221,0,1
2048,10957,222,0,1
2048,10957,223,0,1
2048,10957,224,0,1
2048,10957,225,0,1
2048,10957,226,0,1
2048,10957,227,0,1
2048,10957,228,0,1
2048,10957,229,0,1
2048,10957,230,0,1
2048,10957,231,0,1
2048,10957,232,0,1
2048,10957,233,0,1
2048,10957,234,0,1
2048,10957,235,0,1
2048,10957,236,0,1
2048,10957,237,0,1
2048,10957,238,0,1
2048,10957,239,0,1
2048,10957,240,0,1
2048,10957,241,0,1
2048,10957,242,0,1
2048,10957,243,0,1
2048,10957,244,0,1
2048,10957,245,0,1
2048,10957,246,0,1
2048,10957,247,0,1
2048,10957,248,0,1
2048,10957,249,0,1
2048,10957,250,0,1
2048,10957,251,0,1
2048,10957,252,0,1
2048,10957,253,0,1
2048,10957,254,0,1
2048,10957,255,0,1
2048,10957,256,0,1
2048,10957,257,0,1
2048,10957,258,0,1
2048,10957,259,0,1
2048,10957,260,0,1
2048,10957,261,0,1
2048,10957,262,0,1
2048,10957,263,0,1
2048,10957,264,0,1
2048,10957,265,0,1
2048,10957,266,0,1
2048,10957,267,0,1
2048,10957,268,0,1
2048,10957,269,0,1
2048,10957,270,0,1
2048,10957,271,0,1
2048,10957,272,0,1
2048,10957,273,0,1
2048,10957,274,0,1
2048,10957,275,0,1
2048,10957,276,0,1
2048,10957,277,0,1
2048,10957,278,0,1
2048,10957,279,0,1
2048,10957,280,0,1
2048,10957,281,0,1
2048,10957,282,0,1
2048,10957,283,0,1
2048,10957,284,0,1
2048,10957,285,0,1
2048,10957,286,0,1
2048,10957,287,0,1
2048,10957,288,0,1
2048,10957,289,0,1
2048,10957,290,0,1
2048,10957,291,0,1
2048,10957,292,0,1
2048,10957,293,0,1
2048,10957,294,0,1
2048,10957,295,0,1
2048,10957,296,0,1
2048,10957,297,0,1
2048,10957,298,0,1
2048,10957,299,0,1
2048,10957,300,0,1
2048,10957,301,0,1
2048,10957,302,0,1
2048,10957,303,0,1
2048,10957,304,0,1
2048,10957,305,0,1
2048,10957,306,0,1
2048,10957,307,0,1
2048,10957,308,0,1
2048,10957,309,0,1
2048,10957,310,0,1
2048,10957,311,0,1
2048,10957,312,0,1
2048,10957,313,0,1
2048,10957,314,0,1
2048,10957,315,0,1
2048,10957,316,0,1
2048,10957,317,0,1
2048,10957,318,0,1
2048,10957,319,0,1
2048,10957,320,0,1
2048,10957,321,0,1
2048,10957,322,0,1
2048,10957,323,0,1
2048,10957,324,0,1
2048,10957,325,0,1
2048,10957,326,0,1
2048,10957,327,0,1
2048,10957,328,0,1
2048,10957,329,0,1
2048,10957,330,0,1
2048,10957,331,0,1
2048,10957,332,0,1
2048,10957,333,0,1
2048,10957,334,0,1
2048,10957,335,0,1
2048,10957,336,0,1
2048,10957,337,0,1
2048,10957,338,0,1
2048,10957,339,0,1
2048,10957,340,0,1
2048,10957,341,0,1
2048,10957,342,0,1
2048,10957,343,0,1
2048,10957,344,0,1
2048,10957,345,0,1
2048,10957,346,0,1
2048,10957,347,0,1
2048,10957,348,0,1
2048,10957,349,0,1
2048,10957,350,0,1
2048,10957,351,0,1
2048,10957,352,0,1
2048,10957,353,0,1
2048,10957,354,0,1
2048,10957,355,0,1
2048,10957,356,0,1
2048,10957,357,0,1
2048,10957,358,0,1
2048,10957,359,0,1
2048,10957,360,0,1
2048,10957,361,0,1
2048,10957,362,0,1
2048,10957,363,0,1
2048,10957,364,0,1
2048,10957,365,0,1
2048,10957,366,0,1
2048,10957,367,0,1
2048,10957,368,0,1
2048,10957,369,0,1
2048,10957,370,0,1
2048,10957,371,0,1
2048,10957,372,0,1
2048,10957,373,0,1
2048,10957,374,0,1
2048,10957,375,0,1
2048,10957,376,0,1
2048,10957,377,0,1
2048,10957,378,0,1
2048,10957,379,0,1
2048,10957,380,0,1
2048,10957,381,0,1
2048,10957,382,0,1
2048,10957,383,0,1
2048,10957,384,0,1
2048,10957,385,0,1
2048,10957,386,0,1
2048,10957,387,0,1
2048,10957,388,0,1
2048,10957,389,0,1
2048,10957,390,0,1
2048,10957,391,0,1
2048,10957,392,0,1
2048,10957,393,0,1
2048,10957,394,0,1
2048,10957,395,0,1
2048,10957,396,0,1
2048,10957,397,0,1
2048,10957,398,0,1
2048,10957,399,0,1
2048,10957,400,0,1
2048,11366,1,0,1
2048,11366,2,0,1
2048,11366,3,0,1
2048,11366,4,0,1
2048,11366,5,0,1
2048,11366,6,0,1
2048,11366,7,0,1
2048,11366,8,0,1
2048,11366,9,0,1
2048,11366,10,0,1
2048,11366,11,0,1
2048,11366,12,0,1
2048,11366,13,0,1
2048,11366,14,0,1
2048,11366,15,0,1
2048,11366,16,0,1
2048,11366,17,0,1
2048,11366,18,0,1
2048,11366,19,0,1
2048,11366,20,0,1
2048,11366,21,0,1
2048,11366,22,0,1
2048,11366,23,0,1
2048,11366,24,0,1
2048,11366,25,0,1
2048,11366,26,0,1
2048,11366,27,0,1
2048,11366,28,0,1
2048,11366,29,0,1
2048,11366,30,0,1
2048,11366,31,0,1
2048,11366,32,0,1
2048,11366,33,0,1
2048,11366,34,0,1
2048,11366,35,0,1
2048,11366,36,0,1
2048,11366,37,0,1
2048,11366,38,0,1
2048,11366,39,0,1
2048,11366,40,0,1
2048,11366,41,0,1
2048,11366,42,0,1
2048,11366,43,0,1
2048,11366,44,0,1
2048,11366,45,0,1
2048,11366,46,0,1
2048,11366,47,0,1
2048,11366,48,0,1
2048,11366,49,0,1
2048,11366,50,0,1
2048,11366,51,0,1
2048,11366,52,0,1
2048,11366,53,0,1
2048,11366,54,0,1
2048,11366,55,0,1
2048,11366,56,0,1
2048,11366,57,0,1
2048,11366,58,0,1
2048,11366,59,0,1
2048,11366,60,0,1
2048,11366,61,0,1
2048,11366,62,0,1
2048,11366,63,0,1
2048,11366,64,0,1
2048,11366,65,0,1
2048,11366,66,0,1
2048,11366,67,0,1
2048,11366,68,0,1
2048,11366,69,0,1
2048,11366,70,0,1
2048,11366,71,0,1
2048,11366,72,0,1
2048,11366,73,0,1
2048,11366,74,0,1
2048,11366,75,0,1
2048,11366,76,0,1
2048,11366,77,0,1
2048,11366,78,0,1
2048,11366,79,0,1
2048,11366,80,0,1
2048,11366,81,0,1
2048,11366,82,0,1
2048,11366,83,0,1
2048,11366,84,0,1
2048,11366,85,0,1
2048,11366,86,0,1
2048,11366,87,0,1
2048,11366,88,0,1
2048,11366,89,0,1
2048,11366,90,0,1
2048,11366,91,0,1
2048,11366,92,0,1
2048,11366,93,0,1
2048,11366,94,0,1
2048,11366,95,0,1
2048,11366,96,0,1
2048,11366,97,0,1
2048,11366,98,0,1
2048,11366,99,0,1
2048,11366,100,0,1
2048,11366,101,0,1
2048,11366,102,0,1
2048,11366,103,0,1
2048,11366,104,0,1
2048,11366,105,0,1
2048,11366,106,0,1
2048,11366,107,0,1
2048,11366,108,0,1
2048,11366,109,0,1
2048,11366,110,0,1
2048,11366,111,0,1
2048,11366,112,0,1
2048,11366,113,0,1
2048,11366,114,0,1
2048,11366,115,0,1
2048,11366,116,0,1
2048,11366,117,0,1
2048,11366,118,0,1
2048,11366,119,0,1
2048,11366,120,0,1
2048,11366,121,0,1
2048,11366,122,0,1
2048,11366,123,0,1
2048,11366,124,0,1
2048,11366,125,0,1
2048,11366,126,0,1
2048,11366,127,0,1
2048,11366,128,0,1
2048,11366,129,0,1
2048,11366,130,0,1
2048,11366,131,0,1
2048,11366,132,0,1
2048,11366,133,0,1
2048,11366,134,0,1
2048,11366,135,0,1
2048,11366,136,0,1
2048,11366,137,0,1
2048,11366,138,0,1
2048,11366,139,0,1
2048,11366,140,0,1
2048,11366,141,0,1
2048,11366,142,0,1
2048,11366,143,0,1
2048,11366,144,0,1
2048,11366,145,0,1
2048,11366,146,0,1
2048,11366,147,0,1
2048,11366,148,0,1
2048,11366,149,0,1
2048,11366,150,0,1
2048,11366,151,0,1
2048,11366,152,0,1
2048,11366,153,0,1
2048,11366,154,0,1
2048,11366,155,0,1
2048,11366,156,0,1
2048,11366,157,0,1
2048,11366,158,0,1
2048,11366,159,0,1
2048,11366,160,0,1
2048,11366,161,0,1
2048,11366,162,0,1
2048,11366,163,0,1
2048,11366,164,0,1
2048,11366,165,0,1
2048,11366,166,0,1
2048,11366,167,0,1
2048,11366,168,0,1
2048,11366,169,0,1
2048,11366,170,0,1
2048,11366,171,0,1
2048,11366,172,0,1
2048,11366,173,0,1
2048,11366,174,0,1
2048,11366,175,0,1
2048,11366,176,0,1
2048,11366,177,0,1
2048,11366,178,0,1
2048,11366,179,0,1
2048,11366,180,0,1
2048,11366,181,0,1
2048,11366,182,0,1
2048,11366,183,0,1
2048,11366,184,0,1
2048,11366,185,0,1
2048,11366,186,0,1
2048,11366,187,0,1
2048,11366,188,0,1
2048,11366,189,0,1
2048,11366,190,0,1
2048,11366,191,0,1
2048,11366,192,0,1
2048,11366,193,0,1
2048,11366,194,0,1
2048,11366,195,0,1
2048,11366,196,0,1
2048,11366,197,0,1
2048,11366,198,0,1
2048,11366,199,0,1
2048,11366,200,0,1
2048,11366,201,0,1
2048,11366,202,0,1
2048,11366,203,0,1
2048,11366,204,0,1
2048,11366,205,0,1
2048,11366,206,0,1
2048,11366,207,0,1
2048,11366,208,0,1
2048,11366,209,0,1
2048,11366,210,0,1
2048,11366,211,0,1
2048,11366,212,0,1
2048,11366,213,0,1
2048,11366,214,0,1
2048,11366,215,0,1
2048,11366,216,0,1
2048,11366,217,0,1
2048,11366,218,0,1
2048,11366,219,0,1
2048,11366,220,0,1
2048,11366,221,0,1
2048,11366,222,0,1
2048,11366,223,0,1
2048,11366,224,0,1
2048,11366,225,0,1
2048,11366,226,0,1
2048,11366,227,0,1
2048,11366,228,0,1
2048,11366,229,0,1
2048,11366,230,0,1
2048,11366,231,0,1
2048,11366,232,0,1
2048,11366,233,0,1
2048,11366,234,0,1
2048,11366,235,0,1
2048,11366,236,0,1
2048,11366,237,0,1
2048,11366,238,0,1
2048,11366,239,0,1
2048,11366,240,0,1
2048,11366,241,0,1
2048,11366,242,0,1
2048,11366,243,0,1
2048,11366,244,0,1
2048,11366,245,0,1
2048,11366,246,0,1
2048,11366,247,0,1
2048,11366,248,0,1
2048,11366,249,0,1
2048,11366,250,0,1
2048,11366,251,0,1
2048,11366,252,0,1
2048,11366,253,0,1
2048,11366,254,0,1
2048,11366,255,0,1
2048,11366,256,0,1
2048,11366,257,0,1
2048,11366,258,0,1
2048,11366,259,0,1
2048,11366,260,0,1
2048,11366,261,0,1
2048,11366,262,0,1
2048,11366,263,0,1
2048,11366,264,0,1
2048,11366,265,0,1
2048,11366,266,0,1
2048,11366,267,0,1
2048,11366,268,0,1
2048,11366,269,0,1
2048,11366,270,0,1
2048,11366,271,0,1
2048,11366,272,0,1
2048,11366,273,0,1
2048,11366,274,0,1
2048,11366,275,0,1
2048,11366,276,0,1
2048,11366,277,0,1
2048,11366,278,0,1
2048,11366,279,0,1
2048,11366,280,0,1
2048,11366,281,0,1
2048,11366,282,0,1
2048,11366,283,0,1
2048,11366,284,0,1
2048,11366,285,0,1
2048,11366,286,0,1
2048,11366,287,0,1
2048,11366,288,0,1
2048,11366,289,0,1
2048,11366,290,0,1
2048,11366,291,0,1
2048,11366,292,0,1
2048,11366,293,0,1
2048,11366,294,0,1
2048,11366,295,0,1
2048,11366,296,0,1
2048,11366,297,0,1
2048,11366,298,0,1
2048,11366,299,0,1
2048,11366,300,0,1
2048,11366,301,0,1
2048,11366,302,0,1
2048,11366,303,0,1
2048,11366,304,0,1
2048,11366,305,0,1
2048,11366,306,0,1
2048,11366,307,0,1
2048,11366,308,0,1
2048,11366,309,0,1
2048,11366,310,0,1
2048,11366,311,0,1
2048,11366,312,0,1
2048,11366,313,0,1
2048,11366,314,0,1
2048,11366,315,0,1
2048,11366,316,0,1
2048,11366,317,0,1
2048,11366,318,0,1
2048,11366,319,0,1
2048,11366,320,0,1
2048,11366,321,0,1
2048,11366,322,0,1
2048,11366,323,0,1
2048,11366,324,0,1
2048,11366,325,0,1
2048,11366,326,0,1
2048,11366,327,0,1
2048,11366,328,0,1
2048,11366,329,0,1
2048,11366,330,0,1
2048,11366,331,0,1
2048,11366,332,0,1
2048,11366,333,0,1
2048,11366,334,0,1
2048,11366,335,0,1
2048,11366,336,0,1
2048,11366,337,0,1
2048,11366,338,0,1
2048,11366,339,0,1
2048,11366,340,0,1
2048,11366,341,0,1
2048,11366,342,0,1
2048,11366,343,0,1
2048,11366,344,0,1
2048,11366,345,0,1
2048,11366,346,0,1
2048,11366,347,0,1
2048,11366,348,0,1
2048,11366,349,0,1
2048,11366,350,0,1
2048,11366,351,0,1
2048,11366,352,0,1
2048,11366,353,0,1
2048,11366,354,0,1
2048,11366,355,0,1
2048,11366,356,0,1
2048,11366,357,0,1
2048,11366,358,0,1
2048,11366,359,0,1
2048,11366,360,0,1
2048,11366,361,0,1
2048,11366,362,0,1
2048,11366,363,0,1
2048,11366,364,0,1
2048,11366,365,0,1
2048,11366,366,0,1
2048,11366,367,0,1
2048,11366,368,0,1
2048,11366,369,0,1
2048,11366,370,0,1
2048,11366,371,0,1
2048,11366,372,0,1
2048,11366,373,0,1
2048,11366,374,0,1
2048,11366,375,0,1
2048,11366,376,0,1
2048,11366,377,0,1
2048,11366,378,0,1
2048,11366,379,0,1
2048,11366,380,0,1
2048,11366,381,0,1
2048,11366,382,0,1
2048,11366,383,0,1
2048,11366,384,0,1
2048,11366,385,0,1
2048,11366,386,0,1
2048,11366,387,0,1
2048,11366,388,0,1
2048,11366,389,0,1
2048,11366,390,0,1
2048,11366,391,0,1
2048,11366,392,0,1
2048,11366,393,0,1
2048,11366,394,0,1
2048,11366,395,0,1
2048,11366,396,0,1
2048,11366,397,0,1
2048,11366,398,0,1
2048,11366,399,0,1
2048,11366,400,0,1
2048,11776,1,0,1
2048,11776,2,0,1
2048,11776,3,0,1
2048,11776,4,0,1
2048,11776,5,0,1
2048,11776,6,0,1
2048,11776,7,0,1
2048,11776,8,0,1
2048,11776,9,0,1
2048,11776,10,0,1
2048,11776,11,0,1
2048,11776,12,0,1
2048,11776,13,0,1
2048,11776,14,0,1
2048,11776,15,0,1
2048,11776,16,0,1
2048,11776,17,0,1
2048,11776,18,0,1
2048,11776,19,0,1
2048,11776,20,0,1
2048,11776,21,0,1
2048,11776,22,0,1
2048,11776,23,0,1
2048,11776,24,0,1
2048,11776,25,0,1
2048,11776,26,0,1
2048,11776,27,0,1
2048,11776,28,0,1
2048,11776,29,0,1
2048,11776,30,0,1
2048,11776,31,0,1
2048,11776,32,0,1
2048,11776,33,0,1
2048,11776,34,0,1
2048,11776,35,0,1
2048,11776,36,0,1
2048,11776,37,0,1
2048,11776,38,0,1
2048,11776,39,0,1
2048,11776,40,0,1
2048,11776,41,0,1
2048,11776,42,0,1
2048,11776,43,0,1
2048,11776,44,0,1
2048,11776,45,0,1
2048,11776,46,0,1
2048,11776,47,0,1
2048,11776,48,0,1
2048,11776,49,0,1
2048,11776,50,0,1
2048,11776,51,0,1
2048,11776,52,0,1
2048,11776,53,0,1
2048,11776,54,0,1
2048,11776,55,0,1
2048,11776,56,0,1
2048,11776,57,0,1
2048,11776,58,0,1
2048,11776,59,0,1
2048,11776,60,0,1
2048,11776,61,0,1
2048,11776,62,0,1
2048,11776,63,0,1
2048,11776,64,0,1
2048,11776,65,0,1
2048,11776,66,0,1
2048,11776,67,0,1
2048,11776,68,0,1
2048,11776,69,0,1
2048,11776,70,0,1
2048,11776,71,0,1
2048,11776,72,0,1
2048,11776,73,0,1
2048,11776,74,0,1
2048,11776,75,0,1
2048,11776,76,0,1
2048,11776,77,0,1
2048,11776,78,0,1
2048,11776,79,0,1
2048,11776,80,0,1
2048,11776,81,0,1
2048,11776,82,0,1
2048,11776,83,0,1
2048,11776,84,0,1
2048,11776,85,0,1
2048,11776,86,0,1
2048,11776,87,0,1
2048,11776,88,0,1
2048,11776,89,0,1
2048,11776,90,0,1
2048,11776,91,0,1
2048,11776,92,0,1
2048,11776,93,0,1
2048,11776,94,0,1
2048,11776,95,0,1
2048,11776,96,0,1
2048,11776,97,0,1
2048,11776,98,0,1
2048,11776,99,0,1
2048,11776,100,0,1
2048,11776,101,0,1
2048,11776,102,0,1
2048,11776,103,0,1
2048,11776,104,0,1
2048,11776,105,0,1
2048,11776,106,0,1
2048,11776,107,0,1
2048,11776,108,0,1
2048,11776,109,0,1
2048,11776,110,0,1
2048,11776,111,0,1
2048,11776,112,0,1
2048,11776,113,0,1
2048,11776,114,0,1
2048,11776,115,0,1
2048,11776,116,0,1
2048,11776,117,0,1
2048,11776,118,0,1
2048,11776,119,0,1
2048,11776,120,0,1
2048,11776,121,0,1
2048,11776,122,0,1
2048,11776,123,0,1
2048,11776,124,0,1
2048,11776,125,0,1
2048,11776,126,0,1
2048,11776,127,0,1
2048,11776,128,0,1
2048,11776,129,0,1
2048,11776,130,0,1
2048,11776,131,0,1
2048,11776,132,0,1
2048,11776,133,0,1
2048,11776,134,0,1
2048,11776,135,0,1
2048,11776,136,0,1
2048,11776,137,0,1
2048,11776,138,0,1
2048,11776,139,0,1
2048,11776,140,0,1
2048,11776,141,0,1
2048,11776,142,0,1
2048,11776,143,0,1
2048,11776,144,0,1
2048,11776,145,0,1
2048,11776,146,0,1
2048,11776,147,0,1
2048,11776,148,0,1
2048,11776,149,0,1
2048,11776,150,0,1
2048,11776,151,0,1
2048,11776,152,0,1
2048,11776,153,0,1
2048,11776,154,0,1
2048,11776,155,0,1
2048,11776,156,0,1
2048,11776,157,0,1
2048,11776,158,0,1
2048,11776,159,0,1
2048,11776,160,0,1
2048,11776,161,0,1
2048,11776,162,0,1
2048,11776,163,0,1
2048,11776,164,0,1
2048,11776,165,0,1
2048,11776,166,0,1
2048,11776,167,0,1
2048,11776,168,0,1
2048,11776,169,0,1
2048,11776,170,0,1
2048,11776,171,0,1
2048,11776,172,0,1
2048,11776,173,0,1
2048,11776,174,0,1
2048,11776,175,0,1
2048,11776,176,0,1
2048,11776,177,0,1
2048,11776,178,0,1
2048,11776,179,0,1
2048,11776,180,0,1
2048,11776,181,0,1
2048,11776,182,0,1
2048,11776,183,0,1
2048,11776,184,0,1
2048,11776,185,0,1
2048,11776,186,0,1
2048,11776,187,0,1
2048,11776,188,0,1
2048,11776,189,0,1
2048,11776,190,0,1
2048,11776,191,0,1
2048,11776,192,0,1
2048,11776,193,0,1
2048,11776,194,0,1
2048,11776,195,0,1
2048,11776,196,0,1
2048,11776,197,0,1
2048,11776,198,0,1
2048,11776,199,0,1
2048,11776,200,0,1
2048,11776,201,0,1
2048,11776,202,0,1
2048,11776,203,0,1
2048,11776,204,0,1
2048,11776,205,0,1
2048,11776,206,0,1
2048,11776,207,0,1
2048,11776,208,0,1
2048,11776,209,0,1
2048,11776,210,0,1
2048,11776,211,0,1
2048,11776,212,0,1
2048,11776,213,0,1
2048,11776,214,0,1
2048,11776,215,0,1
2048,11776,216,0,1
2048,11776,217,0,1
2048,11776,218,0,1
2048,11776,219,0,1
2048,11776,220,0,1
2048,11776,221,0,1
2048,11776,222,0,1
2048,11776,223,0,1
2048,11776,224,0,1
2048,11776,225,0,1
2048,11776,226,0,1
2048,11776,227,0,1
2048,11776,228,0,1
2048,11776,229,0,1
2048,11776,230,0,1
2048,11776,231,0,1
2048,11776,232,0,1
2048,11776,233,0,1
2048,11776,234,0,1
2048,11776,235,0,1
2048,11776,236,0,1
2048,11776,237,0,1
2048,11776,238,0,1
2048,11776,239,0,1
2048,11776,240,0,1
2048,11776,241,0,1
2048,11776,242,0,1
2048,11776,243,0,1
2048,11776,244,0,1
2048,11776,245,0,1
2048,11776,246,0,1
2048,11776,247,0,1
2048,11776,248,0,1
2048,11776,249,0,1
2048,11776,250,0,1
2048,11776,251,0,1
2048,11776,252,0,1
2048,11776,253,0,1
2048,11776,254,0,1
2048,11776,255,0,1
2048,11776,256,0,1
2048,11776,257,0,1
2048,11776,258,0,1
2048,11776,259,0,1
2048,11776,260,0,1
2048,11776,261,0,1
2048,11776,262,0,1
2048,11776,263,0,1
2048,11776,264,0,1
2048,11776,265,0,1
2048,11776,266,0,1
2048,11776,267,0,1
2048,11776,268,0,1
2048,11776,269,0,1
2048,11776,270,0,1
2048,11776,271,0,1
2048,11776,272,0,1
2048,11776,273,0,1
2048,11776,274,0,1
2048,11776,275,0,1
2048,11776,276,0,1
2048,11776,277,0,1
2048,11776,278,0,1
2048,11776,279,0,1
2048,11776,280,0,1
2048,11776,281,0,1
2048,11776,282,0,1
2048,11776,283,0,1
2048,11776,284,0,1
2048,11776,285,0,1
2048,11776,286,0,1
2048,11776,287,0,1
2048,11776,288,0,1
2048,11776,289,0,1
2048,11776,290,0,1
2048,11776,291,0,1
2048,11776,292,0,1
2048,11776,293,0,1
2048,11776,294,0,1
2048,11776,295,0,1
2048,11776,296,0,1
2048,11776,297,0,1
2048,11776,298,0,1
2048,11776,299,0,1
2048,11776,300,0,1
2048,11776,301,0,1
2048,11776,302,0,1
2048,11776,303,0,1
2048,11776,304,0,1
2048,11776,305,0,1
2048,11776,306,0,1
2048,11776,307,0,1
2048,11776,308,0,1
2048,11776,309,0,1
2048,11776,310,0,1
2048,11776,311,0,1
2048,11776,312,0,1
2048,11776,313,0,1
2048,11776,314,0,1
2048,11776,315,0,1
2048,11776,316,0,1
2048,11776,317,0,1
2048,11776,318,0,1
2048,11776,319,0,1
2048,11776,320,0,1
2048,11776,321,0,1
2048,11776,322,0,1
2048,11776,323,0,1
2048,11776,324,0,1
2048,11776,325,0,1
2048,11776,326,0,1
2048,11776,327,0,1
2048,11776,328,0,1
2048,11776,329,0,1
2048,11776,330,0,1
2048,11776,331,0,1
2048,11776,332,0,1
2048,11776,333,0,1
2048,11776,334,0,1
2048,11776,335,0,1
2048,11776,336,0,1
2048,11776,337,0,1
2048,11776,338,0,1
2048,11776,339,0,1
2048,11776,340,0,1
2048,11776,341,0,1
2048,11776,342,0,1
2048,11776,343,0,1
2048,11776,344,0,1
2048,11776,345,0,1
2048,11776,346,0,1
2048,11776,347,0,1
2048,11776,348,0,1
2048,11776,349,0,1
2048,11776,350,0,1
2048,11776,351,0,1
2048,11776,352,0,1
2048,11776,353,0,1
2048,11776,354,0,1
2048,11776,355,0,1
2048,11776,356,0,1
2048,11776,357,0,1
2048,11776,358,0,1
2048,11776,359,0,1
2048,11776,360,0,1
2048,11776,361,0,1
2048,11776,362,0,1
2048,11776,363,0,1
2048,11776,364,0,1
2048,11776,365,0,1
2048,11776,366,0,1
2048,11776,367,0,1
2048,11776,368,0,1
2048,11776,369,0,1
2048,11776,370,0,1
2048,11776,371,0,1
2048,11776,372,0,1
2048,11776,373,0,1
2048,11776,374,0,1
2048,11776,375,0,1
2048,11776,376,0,1
2048,11776,377,0,1
2048,11776,378,0,1
2048,11776,379,0,1
2048,11776,380,0,1
2048,11776,381,0,1
2048,11776,382,0,1
2048,11776,383,0,1
2048,11776,384,0,1
2048,11776,385,0,1
2048,11776,386,0,1
2048,11776,387,0,1
2048,11776,388,0,1
2048,11776,389,0,1
2048,11776,390,0,1
2048,11776,391,0,1
2048,11776,392,0,1
2048,11776,393,0,1
2048,11776,394,0,1
2048,11776,395,0,1
2048,11776,396,0,1
2048,11776,397,0,1
2048,11776,398,0,1
2048,11776,399,0,1
2048,11776,400,0,1
2048,12186,1,0,1
2048,12186,2,0,1
2048,12186,3,0,1
2048,12186,4,0,1
2048,12186,5,0,1
2048,12186,6,0,1
2048,12186,7,0,1
2048,12186,8,0,1
2048,12186,9,0,1
2048,12186,10,0,1
