N,M,id,E,solved
1024,8602,57,0,1
1024,8602,58,0,1
1024,8602,59,0,1
1024,8602,60,0,1
1024,8602,61,0,1
1024,8602,62,0,1
1024,8602,63,0,1
1024,8602,64,0,1
1024,8602,65,0,1
1024,8602,66,0,1
1024,8602,67,0,1
1024,8602,68,0,1
1024,8602,69,0,1
1024,8602,70,0,1
1024,8602,71,0,1
1024,8602,72,0,1
1024,8602,73,0,1
1024,8602,74,0,1
1024,8602,75,0,1
1024,8602,76,0,1
1024,8602,77,0,1
1024,8602,78,0,1
1024,8602,79,0,1
1024,8602,80,0,1
1024,8602,81,0,1
1024,8602,82,0,1
1024,8602,83,0,1
1024,8602,84,0,1
1024,8602,85,0,1
1024,8602,86,0,1
1024,8602,87,0,1
1024,8602,88,0,1
1024,8602,89,0,1
1024,8602,90,0,1
1024,8602,91,0,1
1024,8602,92,0,1
1024,8602,93,0,1
1024,8602,94,0,1
1024,8602,95,0,1
1024,8602,96,0,1
1024,8602,97,0,1
1024,8602,98,0,1
1024,8602,99,0,1
1024,8602,100,0,1
1024,8602,101,0,1
1024,8602,102,0,1
1024,8602,103,0,1
1024,8602,104,0,1
1024,8602,105,0,1
1024,8602,106,0,1
1024,8602,107,0,1
1024,8602,108,0,1
1024,8602,109,0,1
1024,8602,110,0,1
1024,8602,111,0,1
1024,8602,112,0,1
1024,8602,113,0,1
1024,8602,114,0,1
1024,8602,115,0,1
1024,8602,116,0,1
1024,8602,117,0,1
1024,8602,118,0,1
1024,8602,119,0,1
1024,8602,120,0,1
1024,8602,121,0,1
1024,8602,122,0,1
1024,8602,123,0,1
1024,8602,124,0,1
1024,8602,125,0,1
1024,8602,126,0,1
1024,8602,127,0,1
1024,8602,128,0,1
1024,8602,129,0,1
1024,8602,130,0,1
1024,8602,131,0,1
1024,8602,132,0,1
1024,8602,133,0,1
1024,8602,134,0,1
1024,8602,135,0,1
1024,8602,136,0,1
1024,8602,137,0,1
1024,8602,138,0,1
1024,8602,139,0,1
1024,8602,140,0,1
1024,8602,141,0,1
1024,8602,142,0,1
1024,8602,143,0,1
1024,8602,144,0,1
1024,8602,145,0,1
1024,8602,146,0,1
1024,8602,147,0,1
1024,8602,148,0,1
1024,8602,149,0,1
1024,8602,150,0,1
1024,8602,151,0,1
1024,8602,152,0,1
1024,8602,153,0,1
1024,8602,154,0,1
1024,8602,155,0,1
1024,8602,156,0,1
1024,8602,157,0,1
1024,8602,158,0,1
1024,8602,159,0,1
1024,8602,160,0,1
1024,8602,161,0,1
1024,8602,162,0,1
1024,8602,163,0,1
1024,8602,164,0,1
1024,8602,165,0,1
1024,8602,166,0,1
1024,8602,167,0,1
1024,8602,168,0,1
1024,8602,169,0,1
1024,8602,170,0,1
1024,8602,171,0,1
1024,8602,172,0,1
1024,8602,173,0,1
1024,8602,174,0,1
1024,8602,175,0,1
1024,8602,176,0,1
1024,8602,177,0,1
1024,8602,178,0,1
1024,8602,179,0,1
1024,8602,180,0,1
1024,8602,181,0,1
1024,8602,182,0,1
1024,8602,183,0,1
1024,8602,184,0,1
1024,8602,185,0,1
1024,8602,186,0,1
1024,8602,187,0,1
1024,8602,188,0,1
1024,8602,189,0,1
1024,8602,190,0,1
1024,8602,191,0,1
1024,8602,192,0,1
1024,8602,193,0,1
1024,8602,194,0,1
1024,8602,195,0,1
1024,8602,196,0,1
1024,8602,197,0,1
1024,8602,198,0,1
1024,8602,199,0,1
1024,8602,200,0,1
1024,8704,1,0,1
1024,8704,2,0,1
1024,8704,3,0,1
1024,8704,4,0,1
1024,8704,5,0,1
1024,8704,6,0,1
1024,8704,7,0,1
1024,8704,8,0,1
1024,8704,9,0,1
1024,8704,10,0,1
1024,8704,11,0,1
1024,8704,12,0,1
1024,8704,13,0,1
1024,8704,14,0,1
1024,8704,15,0,1
1024,8704,16,0,1
1024,8704,17,0,1
1024,8704,18,0,1
1024,8704,19,0,1
1024,8704,20,0,1
1024,8704,21,0,1
1024,8704,22,0,1
1024,8704,23,0,1
1024,8704,24,0,1
1024,8704,25,0,1
1024,8704,26,0,1
1024,8704,27,0,1
1024,8704,28,0,1
1024,8704,29,0,1
1024,8704,30,0,1
1024,8704,31,0,1
1024,8704,32,0,1
1024,8704,33,0,1
1024,8704,34,0,1
1024,8704,35,0,1
1024,8704,36,0,1
1024,8704,37,0,1
1024,8704,38,0,1
1024,8704,39,0,1
1024,8704,40,0,1
1024,8704,41,0,1
1024,8704,42,0,1
1024,8704,43,0,1
1024,8704,44,0,1
1024,8704,45,0,1
1024,8704,46,0,1
1024,8704,47,0,1
1024,8704,48,0,1
1024,8704,49,0,1
1024,8704,50,0,1
1024,8704,51,0,1
1024,8704,52,0,1
1024,8704,53,0,1
1024,8704,54,0,1
1024,8704,55,0,1
1024,8704,56,0,1
1024,8704,57,0,1
1024,8704,58,0,1
1024,8704,59,0,1
1024,8704,60,0,1
1024,8704,61,0,1
1024,8704,62,0,1
1024,8704,63,0,1
1024,8704,64,0,1
1024,8704,65,0,1
1024,8704,66,0,1
1024,8704,67,0,1
1024,8704,68,0,1
1024,8704,69,0,1
1024,8704,70,0,1
1024,8704,71,0,1
1024,8704,72,0,1
1024,8704,73,0,1
1024,8704,74,0,1
1024,8704,75,0,1
1024,8704,76,0,1
1024,8704,77,0,1
1024,8704,78,0,1
1024,8704,79,0,1
1024,8704,80,0,1
1024,8704,81,0,1
1024,8704,82,0,1
1024,8704,83,0,1
1024,8704,84,0,1
1024,8704,85,0,1
1024,8704,86,0,1
1024,8704,87,0,1
1024,8704,88,0,1
1024,8704,89,0,1
1024,8704,90,0,1
1024,8704,91,0,1
1024,8704,92,0,1
1024,8704,93,0,1
1024,8704,94,0,1
1024,8704,95,0,1
1024,8704,96,0,1
1024,8704,97,0,1
1024,8704,98,0,1
1024,8704,99,0,1
1024,8704,100,0,1
1024,8704,101,0,1
1024,8704,102,0,1
1024,8704,103,0,1
1024,8704,104,0,1
1024,8704,105,0,1
1024,8704,106,0,1
1024,8704,107,0,1
1024,8704,108,0,1
1024,8704,109,0,1
1024,8704,110,0,1
1024,8704,111,0,1
1024,8704,112,0,1
1024,8704,113,0,1
1024,8704,114,0,1
1024,8704,115,0,1
1024,8704,116,0,1
1024,8704,117,0,1
1024,8704,118,0,1
1024,8704,119,0,1
1024,8704,120,0,1
1024,8704,121,0,1
1024,8704,122,0,1
1024,8704,123,0,1
1024,8704,124,0,1
1024,8704,125,0,1
1024,8704,126,0,1
1024,8704,127,0,1
1024,8704,128,0,1
1024,8704,129,0,1
1024,8704,130,0,1
1024,8704,131,0,1
1024,8704,132,0,1
1024,8704,133,0,1
1024,8704,134,0,1
1024,8704,135,0,1
1024,8704,136,0,1
1024,8704,137,0,1
1024,8704,138,0,1
1024,8704,139,0,1
1024,8704,140,0,1
1024,8704,141,0,1
1024,8704,142,0,1
1024,8704,143,0,1
1024,8704,144,0,1
1024,8704,145,0,1
1024,8704,146,0,1
1024,8704,147,0,1
1024,8704,148,0,1
1024,8704,149,0,1
1024,8704,150,0,1
1024,8704,151,0,1
1024,8704,152,0,1
1024,8704,153,0,1
1024,8704,154,0,1
1024,8704,155,0,1
1024,8704,156,0,1
1024,8704,157,0,1
1024,8704,158,0,1
1024,8704,159,0,1
1024,8704,160,0,1
1024,8704,161,0,1
1024,8704,162,0,1
1024,8704,163,0,1
1024,8704,164,0,1
1024,8704,165,0,1
1024,8704,166,0,1
1024,8704,167,0,1
1024,8704,168,0,1
1024,8704,169,0,1
1024,8704,170,0,1
1024,8704,171,0,1
1024,8704,172,0,1
1024,8704,173,0,1
1024,8704,174,0,1
1024,8704,175,0,1
1024,8704,176,0,1
1024,8704,177,0,1
1024,8704,178,0,1
1024,8704,179,0,1
1024,8704,180,0,1
1024,8704,181,0,1
1024,8704,182,0,1
1024,8704,183,0,1
1024,8704,184,0,1
1024,8704,185,0,1
1024,8704,186,0,1
1024,8704,187,0,1
1024,8704,188,0,1
1024,8704,189,0,1
1024,8704,190,0,1
1024,8704,191,0,1
1024,8704,192,0,1
1024,8704,193,0,1
1024,8704,194,0,1
1024,8704,195,0,1
1024,8704,196,0,1
1024,8704,197,0,1
1024,8704,198,0,1
1024,8704,199,0,1
1024,8704,200,0,1
1024,8806,1,0,1
1024,8806,2,0,1
1024,8806,3,0,1
1024,8806,4,0,1
1024,8806,5,0,1
1024,8806,6,0,1
1024,8806,7,0,1
1024,8806,8,0,1
1024,8806,9,0,1
1024,8806,10,0,1
1024,8806,11,0,1
1024,8806,12,0,1
1024,8806,13,0,1
1024,8806,14,0,1
1024,8806,15,0,1
1024,8806,16,0,1
1024,8806,17,0,1
1024,8806,18,0,1
1024,8806,19,0,1
1024,8806,20,0,1
1024,8806,21,0,1
1024,8806,22,0,1
1024,8806,23,0,1
1024,8806,24,0,1
1024,8806,25,0,1
1024,8806,26,0,1
1024,8806,27,0,1
1024,8806,28,0,1
1024,8806,29,0,1
1024,8806,30,0,1
1024,8806,31,0,1
1024,8806,32,0,1
1024,8806,33,0,1
1024,8806,34,0,1
1024,8806,35,0,1
1024,8806,36,0,1
1024,8806,37,0,1
1024,8806,38,0,1
1024,8806,39,0,1
1024,8806,40,0,1
1024,8806,41,0,1
1024,8806,42,0,1
1024,8806,43,0,1
1024,8806,44,0,1
1024,8806,45,0,1
1024,8806,46,0,1
1024,8806,47,0,1
1024,8806,48,0,1
1024,8806,49,0,1
1024,8806,50,0,1
1024,8806,51,0,1
1024,8806,52,0,1
1024,8806,53,0,1
1024,8806,54,0,1
1024,8806,55,0,1
1024,8806,56,0,1
1024,8806,57,0,1
1024,8806,58,0,1
1024,8806,59,0,1
1024,8806,60,0,1
1024,8806,61,0,1
1024,8806,62,0,1
1024,8806,63,0,1
1024,8806,64,0,1
1024,8806,65,0,1
1024,8806,66,0,1
1024,8806,67,0,1
1024,8806,68,0,1
1024,8806,69,0,1
1024,8806,70,0,1
1024,8806,71,0,1
1024,8806,72,0,1
1024,8806,73,0,1
1024,8806,74,0,1
1024,8806,75,0,1
1024,8806,76,0,1
1024,8806,77,0,1
1024,8806,78,0,1
1024,8806,79,0,1
1024,8806,80,0,1
1024,8806,81,0,1
1024,8806,82,0,1
1024,8806,83,0,1
1024,8806,84,0,1
1024,8806,85,0,1
1024,8806,86,0,1
1024,8806,87,0,1
1024,8806,88,0,1
1024,8806,89,0,1
1024,8806,90,0,1
1024,8806,91,0,1
1024,8806,92,0,1
1024,8806,93,0,1
1024,8806,94,0,1
1024,8806,95,0,1
1024,8806,96,0,1
1024,8806,97,0,1
1024,8806,98,0,1
1024,8806,99,0,1
1024,8806,100,0,1
1024,8806,101,0,1
1024,8806,102,0,1
1024,8806,103,0,1
1024,8806,104,0,1
1024,8806,105,0,1
1024,8806,106,0,1
1024,8806,107,0,1
1024,8806,108,0,1
1024,8806,109,0,1
1024,8806,110,0,1
1024,8806,111,0,1
1024,8806,112,0,1
1024,8806,113,0,1
1024,8806,114,0,1
1024,8806,115,0,1
1024,8806,116,0,1
1024,8806,117,0,1
1024,8806,118,0,1
1024,8806,119,0,1
1024,8806,120,0,1
1024,8806,121,0,1
1024,8806,122,0,1
1024,8806,123,0,1
1024,8806,124,0,1
1024,8806,125,0,1
1024,8806,126,0,1
1024,8806,127,0,1
1024,8806,128,0,1
1024,8806,129,0,1
1024,8806,130,0,1
1024,8806,131,0,1
1024,8806,132,0,1
1024,8806,133,0,1
1024,8806,134,0,1
1024,8806,135,0,1
1024,8806,136,0,1
1024,8806,137,0,1
1024,8806,138,0,1
1024,8806,139,0,1
1024,8806,140,0,1
1024,8806,141,0,1
1024,8806,142,0,1
1024,8806,143,0,1
1024,8806,144,0,1
1024,8806,145,0,1
1024,8806,146,0,1
1024,8806,147,0,1
1024,8806,148,0,1
1024,8806,149,0,1
1024,8806,150,0,1
1024,8806,151,0,1
1024,8806,152,0,1
1024,8806,153,0,1
1024,8806,154,0,1
1024,8806,155,0,1
1024,8806,156,0,1
1024,8806,157,0,1
1024,8806,158,0,1
1024,8806,159,0,1
1024,8806,160,0,1
1024,8806,161,0,1
1024,8806,162,0,1
1024,8806,163,0,1
1024,8806,164,0,1
1024,8806,165,0,1
1024,8806,166,0,1
1024,8806,167,0,1
1024,8806,168,0,1
1024,8806,169,0,1
1024,8806,170,0,1
1024,8806,171,0,1
1024,8806,172,0,1
1024,8806,173,0,1
1024,8806,174,0,1
1024,8806,175,0,1
1024,8806,176,0,1
1024,8806,177,0,1
1024,8806,178,0,1
1024,8806,179,0,1
1024,8806,180,0,1
1024,8806,181,0,1
1024,8806,182,0,1
1024,8806,183,0,1
1024,8806,184,0,1
1024,8806,185,0,1
1024,8806,186,0,1
1024,8806,187,0,1
1024,8806,188,0,1
1024,8806,189,0,1
1024,8806,190,0,1
1024,8806,191,0,1
1024,8806,192,0,1
1024,8806,193,0,1
1024,8806,194,0,1
1024,8806,195,0,1
1024,8806,196,0,1
1024,8806,197,0,1
1024,8806,198,0,1
1024,8806,199,0,1
1024,8806,200,0,1
1024,8909,1,0,1
1024,8909,2,0,1
1024,8909,3,0,1
1024,8909,4,0,1
1024,8909,5,0,1
1024,8909,6,0,1
1024,8909,7,0,1
1024,8909,8,0,1
1024,8909,9,0,1
1024,8909,10,0,1
1024,8909,11,0,1
1024,8909,12,0,1
1024,8909,13,0,1
1024,8909,14,0,1
1024,8909,15,0,1
1024,8909,16,0,1
1024,8909,17,0,1
1024,8909,18,0,1
1024,8909,19,0,1
1024,8909,20,0,1
1024,8909,21,0,1
1024,8909,22,0,1
1024,8909,23,0,1
1024,8909,24,0,1
1024,8909,25,0,1
1024,8909,26,0,1
1024,8909,27,0,1
1024,8909,28,0,1
1024,8909,29,0,1
1024,8909,30,0,1
1024,8909,31,0,1
1024,8909,32,0,1
1024,8909,33,0,1
1024,8909,34,0,1
1024,8909,35,0,1
1024,8909,36,0,1
1024,8909,37,0,1
1024,8909,38,0,1
1024,8909,39,0,1
1024,8909,40,0,1
1024,8909,41,0,1
1024,8909,42,0,1
1024,8909,43,0,1
1024,8909,44,0,1
1024,8909,45,0,1
1024,8909,46,0,1
1024,8909,47,0,1
1024,8909,48,0,1
1024,8909,49,0,1
1024,8909,50,0,1
1024,8909,51,0,1
1024,8909,52,0,1
1024,8909,53,0,1
1024,8909,54,0,1
1024,8909,55,0,1
1024,8909,56,0,1
1024,8909,57,0,1
1024,8909,58,0,1
1024,8909,59,0,1
1024,8909,60,0,1
1024,8909,61,0,1
1024,8909,62,0,1
1024,8909,63,0,1
1024,8909,64,0,1
1024,8909,65,0,1
1024,8909,66,0,1
1024,8909,67,0,1
1024,8909,68,0,1
1024,8909,69,0,1
1024,8909,70,0,1
1024,8909,71,0,1
1024,8909,72,0,1
1024,8909,73,0,1
1024,8909,74,0,1
1024,8909,75,0,1
1024,8909,76,0,1
1024,8909,77,0,1
1024,8909,78,0,1
1024,8909,79,0,1
1024,8909,80,0,1
1024,8909,81,0,1
1024,8909,82,0,1
1024,8909,83,0,1
1024,8909,84,0,1
1024,8909,85,0,1
1024,8909,86,0,1
1024,8909,87,0,1
1024,8909,88,0,1
1024,8909,89,0,1
1024,8909,90,0,1
1024,8909,91,0,1
1024,8909,92,0,1
1024,8909,93,0,1
1024,8909,94,0,1
1024,8909,95,0,1
1024,8909,96,0,1
1024,8909,97,0,1
1024,8909,98,0,1
1024,8909,99,0,1
1024,8909,100,0,1
1024,8909,101,0,1
1024,8909,102,0,1
1024,8909,103,0,1
1024,8909,104,0,1
1024,8909,105,0,1
1024,8909,106,0,1
1024,8909,107,0,1
1024,8909,108,0,1
1024,8909,109,0,1
1024,8909,110,0,1
1024,8909,111,0,1
1024,8909,112,0,1
1024,8909,113,0,1
1024,8909,114,0,1
1024,8909,115,0,1
1024,8909,116,0,1
1024,8909,117,0,1
1024,8909,118,0,1
1024,8909,119,0,1
1024,8909,120,0,1
1024,8909,121,0,1
1024,8909,122,0,1
1024,8909,123,0,1
1024,8909,124,0,1
1024,8909,125,0,1
1024,8909,126,0,1
1024,8909,127,0,1
1024,8909,128,0,1
1024,8909,129,0,1
1024,8909,130,0,1
1024,8909,131,0,1
1024,8909,132,0,1
1024,8909,133,0,1
1024,8909,134,0,1
1024,8909,135,0,1
1024,8909,136,0,1
1024,8909,137,0,1
1024,8909,138,0,1
1024,8909,139,0,1
1024,8909,140,0,1
1024,8909,141,0,1
1024,8909,142,0,1
1024,8909,143,0,1
1024,8909,144,0,1
1024,8909,145,0,1
1024,8909,146,0,1
1024,8909,147,0,1
1024,8909,148,0,1
1024,8909,149,0,1
1024,8909,150,0,1
1024,8909,151,0,1
1024,8909,152,0,1
1024,8909,153,0,1
1024,8909,154,0,1
1024,8909,155,0,1
1024,8909,156,0,1
1024,8909,157,0,1
1024,8909,158,0,1
1024,8909,159,0,1
1024,8909,160,0,1
1024,8909,161,0,1
1024,8909,162,0,1
1024,8909,163,0,1
1024,8909,164,0,1
1024,8909,165,0,1
1024,8909,166,0,1
1024,8909,167,0,1
1024,8909,168,0,1
1024,8909,169,0,1
1024,8909,170,0,1
1024,8909,171,0,1
1024,8909,172,0,1
1024,8909,173,0,1
1024,8909,174,0,1
1024,8909,175,0,1
1024,8909,176,0,1
1024,8909,177,0,1
1024,8909,178,0,1
1024,8909,179,0,1
1024,8909,180,0,1
1024,8909,181,0,1
1024,8909,182,0,1
1024,8909,183,0,1
1024,8909,184,0,1
1024,8909,185,0,1
1024,8909,186,0,1
1024,8909,187,0,1
1024,8909,188,0,1
1024,8909,189,0,1
1024,8909,190,0,1
1024,8909,191,0,1
1024,8909,192,0,1
1024,8909,193,0,1
1024,8909,194,0,1
1024,8909,195,0,1
1024,8909,196,0,1
1024,8909,197,0,1
1024,8909,198,0,1
1024,8909,199,0,1
1024,8909,200,0,1
1024,9011,1,0,1
1024,9011,2,0,1
1024,9011,3,0,1
1024,9011,4,0,1
1024,9011,5,0,1
1024,9011,6,0,1
1024,9011,7,0,1
1024,9011,8,0,1
1024,9011,9,0,1
1024,9011,10,0,1
1024,9011,11,0,1
1024,9011,12,0,1
1024,9011,13,0,1
1024,9011,14,0,1
1024,9011,15,0,1
1024,9011,16,0,1
1024,9011,17,0,1
1024,9011,18,0,1
1024,9011,19,0,1
1024,9011,20,0,1
1024,9011,21,0,1
1024,9011,22,0,1
1024,9011,23,0,1
1024,9011,24,0,1
1024,9011,25,0,1
1024,9011,26,0,1
1024,9011,27,0,1
1024,9011,28,0,1
1024,9011,29,0,1
1024,9011,30,0,1
1024,9011,31,0,1
1024,9011,32,0,1
1024,9011,33,0,1
1024,9011,34,0,1
1024,9011,35,0,1
1024,9011,36,0,1
1024,9011,37,0,1
1024,9011,38,0,1
1024,9011,39,0,1
1024,9011,40,0,1
1024,9011,41,0,1
1024,9011,42,0,1
1024,9011,43,0,1
1024,9011,44,0,1
1024,9011,45,0,1
1024,9011,46,0,1
1024,9011,47,0,1
1024,9011,48,0,1
1024,9011,49,0,1
1024,9011,50,0,1
1024,9011,51,0,1
1024,9011,52,0,1
1024,9011,53,0,1
1024,9011,54,0,1
1024,9011,55,0,1
1024,9011,56,0,1
1024,9011,57,0,1
1024,9011,58,0,1
1024,9011,59,0,1
1024,9011,60,0,1
1024,9011,61,0,1
1024,9011,62,0,1
1024,9011,63,0,1
1024,9011,64,0,1
1024,9011,65,0,1
1024,9011,66,0,1
1024,9011,67,0,1
1024,9011,68,0,1
1024,9011,69,0,1
1024,9011,70,0,1
1024,9011,71,0,1
1024,9011,72,0,1
1024,9011,73,0,1
1024,9011,74,0,1
1024,9011,75,0,1
1024,9011,76,0,1
1024,9011,77,0,1
1024,9011,78,0,1
1024,9011,79,0,1
1024,9011,80,0,1
1024,9011,81,0,1
1024,9011,82,0,1
1024,9011,83,0,1
1024,9011,84,0,1
1024,9011,85,0,1
1024,9011,86,0,1
1024,9011,87,0,1
1024,9011,88,0,1
1024,9011,89,0,1
1024,9011,90,0,1
1024,9011,91,0,1
1024,9011,92,0,1
1024,9011,93,0,1
1024,9011,94,0,1
1024,9011,95,0,1
1024,9011,96,0,1
1024,9011,97,0,1
1024,9011,98,0,1
1024,9011,99,0,1
1024,9011,100,0,1
1024,9011,101,0,1
1024,9011,102,0,1
1024,9011,103,0,1
1024,9011,104,0,1
1024,9011,105,0,1
1024,9011,106,0,1
1024,9011,107,0,1
1024,9011,108,0,1
1024,9011,109,0,1
1024,9011,110,0,1
1024,9011,111,0,1
1024,9011,112,0,1
1024,9011,113,0,1
1024,9011,114,0,1
1024,9011,115,0,1
1024,9011,116,0,1
1024,9011,117,0,1
1024,9011,118,0,1
1024,9011,119,0,1
1024,9011,120,0,1
1024,9011,121,0,1
1024,9011,122,0,1
1024,9011,123,0,1
1024,9011,124,0,1
1024,9011,125,0,1
1024,9011,126,0,1
1024,9011,127,0,1
1024,9011,128,0,1
1024,9011,129,0,1
1024,9011,130,0,1
1024,9011,131,0,1
1024,9011,132,0,1
1024,9011,133,0,1
1024,9011,134,0,1
1024,9011,135,0,1
1024,9011,136,0,1
1024,9011,137,0,1
1024,9011,138,0,1
1024,9011,139,0,1
1024,9011,140,0,1
1024,9011,141,0,1
1024,9011,142,0,1
1024,9011,143,0,1
1024,9011,144,0,1
1024,9011,145,0,1
1024,9011,146,0,1
1024,9011,147,0,1
1024,9011,148,0,1
1024,9011,149,0,1
1024,9011,150,0,1
1024,9011,151,0,1
1024,9011,152,0,1
1024,9011,153,0,1
1024,9011,154,0,1
1024,9011,155,0,1
1024,9011,156,0,1
1024,9011,157,0,1
1024,9011,158,0,1
1024,9011,159,0,1
1024,9011,160,0,1
1024,9011,161,0,1
1024,9011,162,0,1
1024,9011,163,0,1
1024,9011,164,0,1
1024,9011,165,0,1
1024,9011,166,0,1
1024,9011,167,0,1
1024,9011,168,0,1
1024,9011,169,0,1
1024,9011,170,0,1
1024,9011,171,0,1
1024,9011,172,0,1
1024,9011,173,0,1
1024,9011,174,0,1
1024,9011,175,0,1
1024,9011,176,0,1
1024,9011,177,0,1
1024,9011,178,0,1
1024,9011,179,0,1
1024,9011,180,0,1
1024,9011,181,0,1
1024,9011,182,0,1
1024,9011,183,0,1
1024,9011,184,0,1
1024,9011,185,0,1
1024,9011,186,0,1
1024,9011,187,0,1
1024,9011,188,0,1
1024,9011,189,0,1
1024,9011,190,0,1
1024,9011,191,0,1
1024,9011,192,0,1
1024,9011,193,0,1
1024,9011,194,0,1
1024,9011,195,0,1
1024,9011,196,0,1
1024,9011,197,0,1
1024,9011,198,0,1
1024,9011,199,0,1
1024,9011,200,0,1
1024,9114,1,0,1
1024,9114,2,0,1
1024,9114,3,0,1
1024,9114,4,0,1
1024,9114,5,0,1
1024,9114,6,0,1
1024,9114,7,0,1
1024,9114,8,0,1
1024,9114,9,0,1
1024,9114,10,0,1
1024,9114,11,0,1
1024,9114,12,0,1
1024,9114,13,0,1
1024,9114,14,0,1
1024,9114,15,0,1
1024,9114,16,0,1
1024,9114,17,0,1
1024,9114,18,0,1
1024,9114,19,0,1
1024,9114,20,0,1
1024,9114,21,0,1
1024,9114,22,0,1
1024,9114,23,0,1
1024,9114,24,0,1
1024,9114,25,0,1
1024,9114,26,0,1
1024,9114,27,0,1
1024,9114,28,0,1
1024,9114,29,0,1
1024,9114,30,0,1
1024,9114,31,0,1
1024,9114,32,0,1
1024,9114,33,0,1
1024,9114,34,0,1
1024,9114,35,0,1
1024,9114,36,0,1
1024,9114,37,0,1
1024,9114,38,0,1
1024,9114,39,0,1
1024,9114,40,0,1
1024,9114,41,0,1
1024,9114,42,0,1
1024,9114,43,0,1
1024,9114,44,0,1
1024,9114,45,0,1
1024,9114,46,0,1
1024,9114,47,0,1
1024,9114,48,0,1
1024,9114,49,0,1
1024,9114,50,0,1
1024,9114,51,0,1
1024,9114,52,0,1
1024,9114,53,0,1
1024,9114,54,0,1
1024,9114,55,0,1
1024,9114,56,0,1
1024,9114,57,0,1
1024,9114,58,0,1
1024,9114,59,0,1
1024,9114,60,0,1
1024,9114,61,0,1
1024,9114,62,0,1
1024,9114,63,0,1
1024,9114,64,0,1
1024,9114,65,0,1
1024,9114,66,0,1
1024,9114,67,0,1
1024,9114,68,0,1
1024,9114,69,0,1
1024,9114,70,0,1
1024,9114,71,0,1
1024,9114,72,0,1
1024,9114,73,0,1
1024,9114,74,0,1
1024,9114,75,0,1
1024,9114,76,0,1
1024,9114,77,0,1
1024,9114,78,0,1
1024,9114,79,0,1
1024,9114,80,0,1
1024,9114,81,0,1
1024,9114,82,0,1
1024,9114,83,0,1
1024,9114,84,0,1
1024,9114,85,0,1
1024,9114,86,0,1
1024,9114,87,0,1
1024,9114,88,0,1
1024,9114,89,0,1
1024,9114,90,0,1
1024,9114,91,0,1
1024,9114,92,0,1
1024,9114,93,0,1
1024,9114,94,0,1
1024,9114,95,0,1
1024,9114,96,0,1
1024,9114,97,0,1
1024,9114,98,0,1
1024,9114,99,0,1
1024,9114,100,0,1
1024,9114,101,0,1
1024,9114,102,0,1
1024,9114,103,0,1
1024,9114,104,0,1
1024,9114,105,0,1
1024,9114,106,0,1
1024,9114,107,0,1
1024,9114,108,0,1
1024,9114,109,0,1
1024,9114,110,0,1
1024,9114,111,0,1
1024,9114,112,0,1
1024,9114,113,0,1
1024,9114,114,0,1
1024,9114,115,0,1
1024,9114,116,0,1
1024,9114,117,0,1
1024,9114,118,0,1
1024,9114,119,0,1
1024,9114,120,0,1
1024,9114,121,0,1
1024,9114,122,0,1
1024,9114,123,0,1
1024,9114,124,0,1
1024,9114,125,0,1
1024,9114,126,0,1
1024,9114,127,0,1
1024,9114,128,0,1
1024,9114,129,0,1
1024,9114,130,0,1
1024,9114,131,0,1
1024,9114,132,0,1
1024,9114,133,0,1
1024,9114,134,0,1
1024,9114,135,0,1
1024,9114,136,0,1
1024,9114,137,0,1
1024,9114,138,0,1
1024,9114,139,0,1
1024,9114,140,0,1
1024,9114,141,0,1
1024,9114,142,0,1
1024,9114,143,0,1
1024,9114,144,0,1
1024,9114,145,0,1
1024,9114,146,0,1
1024,9114,147,0,1
1024,9114,148,0,1
1024,9114,149,0,1
1024,9114,150,0,1
1024,9114,151,0,1
1024,9114,152,0,1
1024,9114,153,0,1
1024,9114,154,0,1
1024,9114,155,0,1
1024,9114,156,0,1
1024,9114,157,0,1
1024,9114,158,0,1
1024,9114,159,0,1
1024,9114,160,0,1
1024,9114,161,0,1
1024,9114,162,0,1
1024,9114,163,0,1
1024,9114,164,0,1
1024,9114,165,0,1
1024,9114,166,0,1
1024,9114,167,0,1
1024,9114,168,0,1
1024,9114,169,0,1
1024,9114,170,0,1
1024,9114,171,0,1
1024,9114,172,0,1
1024,9114,173,0,1
1024,9114,174,0,1
1024,9114,175,0,1
1024,9114,176,0,1
1024,9114,177,0,1
1024,9114,178,0,1
1024,9114,179,0,1
1024,9114,180,0,1
1024,9114,181,0,1
1024,9114,182,0,1
1024,9114,183,0,1
1024,9114,184,0,1
1024,9114,185,0,1
1024,9114,186,0,1
1024,9114,187,0,1
1024,9114,188,0,1
1024,9114,189,0,1
1024,9114,190,0,1
1024,9114,191,0,1
1024,9114,192,0,1
1024,9114,193,0,1
1024,9114,194,0,1
1024,9114,195,0,1
1024,9114,196,0,1
1024,9114,197,0,1
1024,9114,198,0,1
1024,9114,199,0,1
1024,9114,200,0,1
1024,9216,1,0,1
1024,9216,2,0,1
1024,9216,3,0,1
1024,9216,4,0,1
1024,9216,5,0,1
1024,9216,6,0,1
1024,9216,7,0,1
1024,9216,8,0,1
1024,9216,9,0,1
1024,9216,10,0,1
1024,9216,11,0,1
1024,9216,12,0,1
1024,9216,13,0,1
1024,9216,14,0,1
1024,9216,15,0,1
1024,9216,16,0,1
1024,9216,17,0,1
1024,9216,18,0,1
1024,9216,19,0,1
1024,9216,20,0,1
1024,9216,21,0,1
