N,M,id,E,max_iters
256,1472,115,28,10000
256,1472,116,0,10000
256,1472,117,0,10000
256,1472,118,0,10000
256,1472,119,0,10000
256,1472,120,16,10000
256,1472,121,0,10000
256,1472,122,17,10000
256,1472,123,2,10000
256,1472,124,0,10000
256,1472,125,7,10000
256,1472,126,0,10000
256,1472,127,19,10000
256,1472,128,0,10000
256,1472,129,4,10000
256,1472,130,0,10000
256,1472,131,13,10000
256,1472,132,0,10000
256,1472,133,0,10000
256,1472,134,0,10000
256,1472,135,2,10000
256,1472,136,37,10000
256,1472,137,0,10000
256,1472,138,0,10000
256,1472,139,0,10000
256,1472,140,6,10000
256,1472,141,0,10000
256,1472,142,7,10000
256,1472,143,0,10000
256,1472,144,0,10000
256,1472,145,0,10000
256,1472,146,18,10000
256,1472,147,0,10000
256,1472,148,13,10000
256,1472,149,5,10000
256,1472,150,0,10000
256,1472,151,36,10000
256,1472,152,0,10000
256,1472,153,0,10000
256,1472,154,8,10000
256,1472,155,0,10000
256,1472,156,0,10000
256,1472,157,19,10000
256,1472,158,4,10000
256,1472,159,0,10000
256,1472,160,0,10000
256,1472,161,0,10000
256,1472,162,14,10000
256,1472,163,0,10000
256,1472,164,0,10000
256,1472,165,0,10000
256,1472,166,0,10000
256,1472,167,14,10000
256,1472,168,0,10000
256,1472,169,0,10000
256,1472,170,0,10000
256,1472,171,16,10000
256,1472,172,20,10000
256,1472,173,0,10000
256,1472,174,0,10000
256,1472,175,0,10000
256,1472,176,0,10000
256,1472,177,5,10000
256,1472,178,3,10000
256,1472,179,0,10000
256,1472,180,5,10000
256,1472,181,0,10000
256,1472,182,20,10000
256,1472,183,0,10000
256,1472,184,22,10000
256,1472,185,0,10000
256,1472,186,0,10000
256,1472,187,0,10000
256,1472,188,0,10000
256,1472,189,6,10000
256,1472,190,0,10000
256,1472,191,5,10000
256,1472,192,15,10000
256,1472,193,14,10000
256,1472,194,0,10000
256,1472,195,9,10000
256,1472,196,3,10000
256,1472,197,0,10000
256,1472,198,24,10000
256,1472,199,0,10000
256,1472,200,13,10000
256,1472,201,0,10000
256,1472,202,0,10000
256,1472,203,0,10000
256,1472,204,0,10000
256,1472,205,29,10000
256,1472,206,8,10000
256,1472,207,0,10000
256,1472,208,34,10000
256,1472,209,2,10000
256,1472,210,2,10000
256,1472,211,11,10000
256,1472,212,0,10000
256,1472,213,0,10000
256,1472,214,0,10000
256,1472,215,0,10000
256,1472,216,0,10000
256,1472,217,0,10000
256,1472,218,4,10000
256,1472,219,0,10000
256,1472,220,0,10000
256,1472,221,16,10000
256,1472,222,0,10000
256,1472,223,0,10000
256,1472,224,0,10000
256,1472,225,8,10000
256,1472,226,3,10000
256,1472,227,5,10000
256,1472,228,0,10000
256,1472,229,21,10000
256,1472,230,0,10000
256,1472,231,12,10000
256,1472,232,12,10000
256,1472,233,30,10000
256,1472,234,0,10000
256,1472,235,0,10000
256,1472,236,5,10000
256,1472,237,0,10000
256,1472,238,0,10000
256,1472,239,0,10000
256,1472,240,0,10000
256,1472,241,0,10000
256,1472,242,5,10000
256,1472,243,2,10000
256,1472,244,0,10000
256,1472,245,0,10000
256,1472,246,37,10000
256,1472,247,0,10000
256,1472,248,12,10000
256,1472,249,0,10000
256,1472,250,0,10000
256,1472,251,35,10000
256,1472,252,0,10000
256,1472,253,0,10000
256,1472,254,0,10000
256,1472,255,0,10000
256,1472,256,0,10000
256,1472,257,2,10000
256,1472,258,0,10000
256,1472,259,0,10000
256,1472,260,8,10000
256,1472,261,0,10000
256,1472,262,0,10000
256,1472,263,20,10000
256,1472,264,10,10000
256,1472,265,0,10000
256,1472,266,13,10000
256,1472,267,0,10000
256,1472,268,0,10000
256,1472,269,0,10000
256,1472,270,0,10000
256,1472,271,0,10000
256,1472,272,0,10000
256,1472,273,0,10000
256,1472,274,2,10000
256,1472,275,0,10000
256,1472,276,13,10000
256,1472,277,0,10000
256,1472,278,1,10000
256,1472,279,27,10000
256,1472,280,0,10000
256,1472,281,0,10000
256,1472,282,23,10000
256,1472,283,7,10000
256,1472,284,0,10000
256,1472,285,12,10000
256,1472,286,0,10000
256,1472,287,0,10000
256,1472,288,0,10000
256,1472,289,0,10000
256,1472,290,0,10000
256,1472,291,23,10000
256,1472,292,21,10000
256,1472,293,17,10000
256,1472,294,0,10000
256,1472,295,0,10000
256,1472,296,18,10000
256,1472,297,0,10000
256,1472,298,15,10000
256,1472,299,0,10000
256,1472,300,0,10000
256,1472,301,5,10000
256,1472,302,0,10000
256,1472,303,0,10000
256,1472,304,10,10000
256,1472,305,0,10000
256,1472,306,9,10000
256,1472,307,16,10000
256,1472,308,0,10000
256,1472,309,2,10000
256,1472,310,0,10000
256,1472,311,0,10000
256,1472,312,8,10000
256,1472,313,0,10000
256,1472,314,19,10000
256,1472,315,0,10000
256,1472,316,39,10000
256,1472,317,0,10000
256,1472,318,0,10000
256,1472,319,5,10000
256,1472,320,2,10000
256,1472,321,10,10000
256,1472,322,35,10000
256,1472,323,0,10000
256,1472,324,0,10000
256,1472,325,4,10000
256,1472,326,0,10000
256,1472,327,0,10000
256,1472,328,0,10000
256,1472,329,0,10000
256,1472,330,48,10000
256,1472,331,0,10000
256,1472,332,0,10000
256,1472,333,2,10000
256,1472,334,0,10000
256,1472,335,0,10000
256,1472,336,0,10000
256,1472,337,0,10000
256,1472,338,0,10000
256,1472,339,0,10000
256,1472,340,0,10000
256,1472,341,0,10000
256,1472,342,0,10000
256,1472,343,0,10000
256,1472,344,0,10000
256,1472,345,0,10000
256,1472,346,0,10000
256,1472,347,0,10000
256,1472,348,0,10000
256,1472,349,0,10000
256,1472,350,0,10000
256,1472,351,0,10000
256,1472,352,19,10000
256,1472,353,0,10000
256,1472,354,0,10000
256,1472,355,2,10000
256,1472,356,21,10000
256,1472,357,34,10000
256,1472,358,14,10000
256,1472,359,0,10000
256,1472,360,12,10000
256,1472,361,0,10000
256,1472,362,0,10000
256,1472,363,0,10000
256,1472,364,2,10000
256,1472,365,8,10000
256,1472,366,8,10000
256,1472,367,0,10000
256,1472,368,0,10000
256,1472,369,21,10000
256,1472,370,21,10000
256,1472,371,0,10000
256,1472,372,0,10000
256,1472,373,24,10000
256,1472,374,5,10000
256,1472,375,0,10000
256,1472,376,0,10000
256,1472,377,7,10000
256,1472,378,0,10000
256,1472,379,6,10000
256,1472,380,6,10000
256,1472,381,0,10000
256,1472,382,0,10000
256,1472,383,4,10000
256,1472,384,3,10000
256,1472,385,0,10000
256,1472,386,0,10000
256,1472,387,9,10000
256,1472,388,0,10000
256,1472,389,0,10000
256,1472,390,0,10000
256,1472,391,0,10000
256,1472,392,0,10000
256,1472,393,0,10000
256,1472,394,0,10000
256,1472,395,0,10000
256,1472,396,5,10000
256,1472,397,31,10000
256,1472,398,4,10000
256,1472,399,0,10000
256,1472,400,0,10000
256,1523,1,47,10000
256,1523,2,22,10000
256,1523,3,2,10000
256,1523,4,27,10000
256,1523,5,0,10000
256,1523,6,53,10000
256,1523,7,0,10000
256,1523,8,13,10000
256,1523,9,0,10000
256,1523,10,0,10000
256,1523,11,0,10000
256,1523,12,25,10000
256,1523,13,16,10000
256,1523,14,30,10000
256,1523,15,14,10000
256,1523,16,17,10000
256,1523,17,40,10000
256,1523,18,0,10000
256,1523,19,35,10000
256,1523,20,0,10000
256,1523,21,0,10000
256,1523,22,3,10000
256,1523,23,14,10000
256,1523,24,2,10000
256,1523,25,0,10000
256,1523,26,0,10000
256,1523,27,43,10000
256,1523,28,8,10000
256,1523,29,75,10000
256,1523,30,44,10000
256,1523,31,13,10000
256,1523,32,0,10000
256,1523,33,40,10000
256,1523,34,0,10000
256,1523,35,78,10000
256,1523,36,37,10000
256,1523,37,0,10000
256,1523,38,0,10000
256,1523,39,0,10000
256,1523,40,69,10000
256,1523,41,0,10000
256,1523,42,20,10000
256,1523,43,0,10000
256,1523,44,0,10000
256,1523,45,0,10000
256,1523,46,0,10000
256,1523,47,56,10000
256,1523,48,0,10000
256,1523,49,41,10000
256,1523,50,0,10000
256,1523,51,0,10000
256,1523,52,4,10000
256,1523,53,0,10000
256,1523,54,0,10000
256,1523,55,10,10000
256,1523,56,15,10000
256,1523,57,45,10000
256,1523,58,2,10000
256,1523,59,68,10000
256,1523,60,4,10000
256,1523,61,30,10000
256,1523,62,0,10000
256,1523,63,40,10000
256,1523,64,0,10000
256,1523,65,2,10000
256,1523,66,25,10000
256,1523,67,0,10000
256,1523,68,7,10000
256,1523,69,0,10000
256,1523,70,7,10000
256,1523,71,38,10000
256,1523,72,45,10000
256,1523,73,17,10000
256,1523,74,38,10000
256,1523,75,33,10000
256,1523,76,21,10000
256,1523,77,0,10000
256,1523,78,32,10000
256,1523,79,29,10000
256,1523,80,31,10000
256,1523,81,0,10000
256,1523,82,0,10000
256,1523,83,30,10000
256,1523,84,42,10000
256,1523,85,51,10000
256,1523,86,41,10000
256,1523,87,50,10000
256,1523,88,10,10000
256,1523,89,0,10000
256,1523,90,0,10000
256,1523,91,22,10000
256,1523,92,0,10000
256,1523,93,0,10000
256,1523,94,0,10000
256,1523,95,0,10000
256,1523,96,0,10000
256,1523,97,25,10000
256,1523,98,45,10000
256,1523,99,0,10000
256,1523,100,0,10000
256,1523,101,0,10000
256,1523,102,0,10000
256,1523,103,0,10000
256,1523,104,23,10000
256,1523,105,22,10000
256,1523,106,25,10000
256,1523,107,3,10000
256,1523,108,29,10000
256,1523,109,0,10000
256,1523,110,3,10000
256,1523,111,0,10000
256,1523,112,0,10000
256,1523,113,34,10000
256,1523,114,0,10000
256,1523,115,3,10000
256,1523,116,2,10000
256,1523,117,0,10000
256,1523,118,0,10000
256,1523,119,0,10000
256,1523,120,0,10000
256,1523,121,0,10000
256,1523,122,0,10000
256,1523,123,21,10000
256,1523,124,23,10000
256,1523,125,16,10000
256,1523,126,23,10000
256,1523,127,0,10000
256,1523,128,61,10000
256,1523,129,8,10000
256,1523,130,0,10000
256,1523,131,7,10000
256,1523,132,31,10000
256,1523,133,8,10000
256,1523,134,13,10000
256,1523,135,36,10000
256,1523,136,20,10000
256,1523,137,0,10000
256,1523,138,39,10000
256,1523,139,16,10000
256,1523,140,20,10000
256,1523,141,23,10000
256,1523,142,2,10000
256,1523,143,0,10000
256,1523,144,4,10000
256,1523,145,0,10000
256,1523,146,0,10000
256,1523,147,18,10000
256,1523,148,0,10000
256,1523,149,15,10000
256,1523,150,29,10000
256,1523,151,0,10000
256,1523,152,3,10000
256,1523,153,6,10000
256,1523,154,17,10000
256,1523,155,0,10000
256,1523,156,40,10000
256,1523,157,15,10000
256,1523,158,21,10000
256,1523,159,12,10000
256,1523,160,5,10000
256,1523,161,0,10000
256,1523,162,7,10000
256,1523,163,0,10000
256,1523,164,41,10000
256,1523,165,65,10000
256,1523,166,22,10000
256,1523,167,0,10000
256,1523,168,0,10000
256,1523,169,0,10000
256,1523,170,58,10000
256,1523,171,32,10000
256,1523,172,33,10000
256,1523,173,8,10000
256,1523,174,9,10000
256,1523,175,0,10000
256,1523,176,0,10000
256,1523,177,0,10000
256,1523,178,16,10000
256,1523,179,32,10000
256,1523,180,26,10000
256,1523,181,28,10000
256,1523,182,0,10000
256,1523,183,20,10000
256,1523,184,61,10000
256,1523,185,10,10000
256,1523,186,0,10000
256,1523,187,14,10000
256,1523,188,53,10000
256,1523,189,0,10000
256,1523,190,0,10000
256,1523,191,18,10000
256,1523,192,30,10000
256,1523,193,19,10000
256,1523,194,57,10000
256,1523,195,26,10000
256,1523,196,25,10000
256,1523,197,0,10000
256,1523,198,39,10000
256,1523,199,0,10000
256,1523,200,0,10000
256,1523,201,50,10000
256,1523,202,0,10000
256,1523,203,0,10000
256,1523,204,26,10000
256,1523,205,30,10000
256,1523,206,45,10000
256,1523,207,0,10000
256,1523,208,0,10000
256,1523,209,54,10000
256,1523,210,3,10000
256,1523,211,0,10000
256,1523,212,15,10000
256,1523,213,0,10000
256,1523,214,0,10000
256,1523,215,0,10000
256,1523,216,44,10000
256,1523,217,0,10000
256,1523,218,0,10000
256,1523,219,0,10000
256,1523,220,25,10000
256,1523,221,45,10000
256,1523,222,30,10000
256,1523,223,10,10000
256,1523,224,0,10000
256,1523,225,16,10000
256,1523,226,34,10000
256,1523,227,11,10000
256,1523,228,0,10000
256,1523,229,0,10000
256,1523,230,0,10000
256,1523,231,31,10000
256,1523,232,0,10000
256,1523,233,3,10000
256,1523,234,0,10000
256,1523,235,2,10000
256,1523,236,21,10000
256,1523,237,13,10000
256,1523,238,3,10000
256,1523,239,2,10000
256,1523,240,22,10000
256,1523,241,0,10000
256,1523,242,0,10000
256,1523,243,12,10000
256,1523,244,20,10000
256,1523,245,14,10000
256,1523,246,18,10000
256,1523,247,21,10000
256,1523,248,58,10000
256,1523,249,0,10000
256,1523,250,43,10000
256,1523,251,0,10000
256,1523,252,22,10000
256,1523,253,0,10000
256,1523,254,24,10000
256,1523,255,0,10000
256,1523,256,8,10000
256,1523,257,49,10000
256,1523,258,17,10000
256,1523,259,51,10000
256,1523,260,0,10000
256,1523,261,45,10000
256,1523,262,35,10000
256,1523,263,49,10000
256,1523,264,21,10000
256,1523,265,0,10000
256,1523,266,33,10000
256,1523,267,27,10000
256,1523,268,0,10000
256,1523,269,36,10000
256,1523,270,3,10000
256,1523,271,21,10000
256,1523,272,31,10000
256,1523,273,0,10000
256,1523,274,0,10000
256,1523,275,0,10000
256,1523,276,0,10000
256,1523,277,0,10000
256,1523,278,0,10000
256,1523,279,54,10000
256,1523,280,56,10000
256,1523,281,4,10000
256,1523,282,9,10000
256,1523,283,43,10000
256,1523,284,31,10000
256,1523,285,14,10000
256,1523,286,0,10000
256,1523,287,48,10000
256,1523,288,29,10000
256,1523,289,0,10000
256,1523,290,31,10000
256,1523,291,0,10000
256,1523,292,16,10000
256,1523,293,49,10000
256,1523,294,31,10000
256,1523,295,4,10000
256,1523,296,0,10000
256,1523,297,13,10000
256,1523,298,0,10000
256,1523,299,0,10000
256,1523,300,0,10000
256,1523,301,33,10000
256,1523,302,34,10000
256,1523,303,0,10000
256,1523,304,11,10000
256,1523,305,17,10000
256,1523,306,32,10000
256,1523,307,0,10000
256,1523,308,0,10000
256,1523,309,15,10000
256,1523,310,0,10000
256,1523,311,25,10000
256,1523,312,7,10000
256,1523,313,26,10000
256,1523,314,0,10000
256,1523,315,0,10000
256,1523,316,45,10000
256,1523,317,0,10000
256,1523,318,0,10000
256,1523,319,32,10000
256,1523,320,0,10000
256,1523,321,0,10000
256,1523,322,33,10000
256,1523,323,21,10000
256,1523,324,16,10000
256,1523,325,0,10000
256,1523,326,39,10000
256,1523,327,33,10000
256,1523,328,51,10000
256,1523,329,43,10000
256,1523,330,25,10000
256,1523,331,0,10000
256,1523,332,39,10000
256,1523,333,0,10000
256,1523,334,9,10000
256,1523,335,0,10000
256,1523,336,45,10000
256,1523,337,8,10000
256,1523,338,0,10000
256,1523,339,25,10000
256,1523,340,46,10000
256,1523,341,0,10000
256,1523,342,5,10000
256,1523,343,6,10000
256,1523,344,17,10000
256,1523,345,0,10000
256,1523,346,18,10000
256,1523,347,0,10000
256,1523,348,44,10000
256,1523,349,0,10000
256,1523,350,61,10000
256,1523,351,23,10000
256,1523,352,30,10000
256,1523,353,62,10000
256,1523,354,15,10000
256,1523,355,38,10000
256,1523,356,9,10000
256,1523,357,6,10000
256,1523,358,0,10000
256,1523,359,18,10000
256,1523,360,17,10000
256,1523,361,0,10000
256,1523,362,26,10000
256,1523,363,0,10000
256,1523,364,19,10000
256,1523,365,0,10000
256,1523,366,0,10000
256,1523,367,27,10000
256,1523,368,0,10000
256,1523,369,0,10000
256,1523,370,0,10000
256,1523,371,8,10000
256,1523,372,13,10000
256,1523,373,12,10000
256,1523,374,24,10000
256,1523,375,29,10000
256,1523,376,0,10000
256,1523,377,30,10000
256,1523,378,0,10000
256,1523,379,0,10000
256,1523,380,21,10000
256,1523,381,4,10000
256,1523,382,28,10000
256,1523,383,39,10000
256,1523,384,0,10000
256,1523,385,24,10000
256,1523,386,55,10000
256,1523,387,38,10000
256,1523,388,20,10000
256,1523,389,19,10000
256,1523,390,0,10000
256,1523,391,14,10000
256,1523,392,45,10000
256,1523,393,19,10000
256,1523,394,0,10000
256,1523,395,0,10000
256,1523,396,0,10000
256,1523,397,8,10000
256,1523,398,0,10000
256,1523,399,0,10000
256,1523,400,25,10000
256,1574,1,82,10000
256,1574,2,0,10000
256,1574,3,39,10000
256,1574,4,14,10000
256,1574,5,50,10000
256,1574,6,70,10000
256,1574,7,76,10000
256,1574,8,33,10000
256,1574,9,70,10000
256,1574,10,67,10000
256,1574,11,61,10000
256,1574,12,0,10000
256,1574,13,59,10000
256,1574,14,56,10000
256,1574,15,57,10000
256,1574,16,55,10000
256,1574,17,29,10000
256,1574,18,34,10000
256,1574,19,0,10000
256,1574,20,49,10000
256,1574,21,38,10000
256,1574,22,28,10000
256,1574,23,0,10000
256,1574,24,56,10000
256,1574,25,41,10000
256,1574,26,55,10000
256,1574,27,25,10000
256,1574,28,31,10000
256,1574,29,52,10000
256,1574,30,29,10000
256,1574,31,50,10000
256,1574,32,21,10000
256,1574,33,44,10000
256,1574,34,45,10000
256,1574,35,38,10000
256,1574,36,0,10000
256,1574,37,26,10000
256,1574,38,79,10000
256,1574,39,49,10000
256,1574,40,14,10000
256,1574,41,24,10000
256,1574,42,34,10000
256,1574,43,68,10000
256,1574,44,59,10000
256,1574,45,61,10000
256,1574,46,23,10000
256,1574,47,54,10000
256,1574,48,0,10000
256,1574,49,44,10000
256,1574,50,0,10000
256,1574,51,18,10000
256,1574,52,53,10000
256,1574,53,34,10000
256,1574,54,0,10000
256,1574,55,51,10000
256,1574,56,54,10000
256,1574,57,58,10000
256,1574,58,61,10000
256,1574,59,61,10000
256,1574,60,52,10000
256,1574,61,58,10000
256,1574,62,55,10000
256,1574,63,26,10000
256,1574,64,52,10000
256,1574,65,59,10000
256,1574,66,56,10000
256,1574,67,38,10000
256,1574,68,63,10000
256,1574,69,44,10000
256,1574,70,47,10000
256,1574,71,28,10000
256,1574,72,59,10000
256,1574,73,67,10000
256,1574,74,41,10000
256,1574,75,47,10000
256,1574,76,39,10000
256,1574,77,95,10000
256,1574,78,43,10000
256,1574,79,44,10000
256,1574,80,49,10000
256,1574,81,24,10000
256,1574,82,38,10000
256,1574,83,48,10000
256,1574,84,89,10000
256,1574,85,0,10000
256,1574,86,55,10000
256,1574,87,48,10000
256,1574,88,37,10000
256,1574,89,45,10000
256,1574,90,36,10000
256,1574,91,50,10000
256,1574,92,20,10000
256,1574,93,48,10000
256,1574,94,18,10000
256,1574,95,48,10000
256,1574,96,33,10000
256,1574,97,67,10000
256,1574,98,43,10000
256,1574,99,77,10000
256,1574,100,39,10000
256,1574,101,56,10000
256,1574,102,50,10000
256,1574,103,32,10000
256,1574,104,40,10000
256,1574,105,77,10000
256,1574,106,39,10000
256,1574,107,80,10000
256,1574,108,45,10000
256,1574,109,0,10000
256,1574,110,55,10000
256,1574,111,0,10000
256,1574,112,0,10000
256,1574,113,54,10000
256,1574,114,55,10000
256,1574,115,26,10000
256,1574,116,46,10000
256,1574,117,47,10000
256,1574,118,49,10000
256,1574,119,34,10000
256,1574,120,18,10000
256,1574,121,49,10000
256,1574,122,48,10000
256,1574,123,31,10000
256,1574,124,55,10000
256,1574,125,23,10000
256,1574,126,40,10000
256,1574,127,67,10000
256,1574,128,21,10000
256,1574,129,47,10000
256,1574,130,77,10000
256,1574,131,26,10000
256,1574,132,6,10000
256,1574,133,28,10000
256,1574,134,54,10000
256,1574,135,43,10000
256,1574,136,39,10000
256,1574,137,30,10000
256,1574,138,49,10000
256,1574,139,26,10000
256,1574,140,40,10000
256,1574,141,73,10000
256,1574,142,41,10000
256,1574,143,26,10000
256,1574,144,52,10000
256,1574,145,43,10000
256,1574,146,20,10000
256,1574,147,43,10000
256,1574,148,37,10000
256,1574,149,56,10000
256,1574,150,0,10000
256,1574,151,42,10000
256,1574,152,28,10000
256,1574,153,43,10000
256,1574,154,49,10000
256,1574,155,30,10000
256,1574,156,21,10000
256,1574,157,38,10000
256,1574,158,0,10000
256,1574,159,58,10000
256,1574,160,74,10000
256,1574,161,54,10000
256,1574,162,64,10000
256,1574,163,82,10000
256,1574,164,29,10000
256,1574,165,60,10000
256,1574,166,35,10000
256,1574,167,56,10000
256,1574,168,0,10000
256,1574,169,20,10000
256,1574,170,0,10000
256,1574,171,2,10000
256,1574,172,39,10000
256,1574,173,27,10000
256,1574,174,47,10000
256,1574,175,67,10000
256,1574,176,51,10000
256,1574,177,45,10000
256,1574,178,0,10000
256,1574,179,28,10000
256,1574,180,0,10000
256,1574,181,36,10000
256,1574,182,52,10000
256,1574,183,60,10000
256,1574,184,45,10000
256,1574,185,46,10000
256,1574,186,0,10000
256,1574,187,23,10000
256,1574,188,75,10000
256,1574,189,66,10000
256,1574,190,41,10000
256,1574,191,60,10000
256,1574,192,32,10000
256,1574,193,51,10000
256,1574,194,60,10000
256,1574,195,60,10000
256,1574,196,22,10000
256,1574,197,61,10000
256,1574,198,58,10000
256,1574,199,43,10000
256,1574,200,39,10000
256,1574,201,68,10000
256,1574,202,51,10000
256,1574,203,0,10000
256,1574,204,37,10000
256,1574,205,36,10000
256,1574,206,45,10000
256,1574,207,0,10000
256,1574,208,65,10000
256,1574,209,38,10000
256,1574,210,42,10000
256,1574,211,44,10000
256,1574,212,49,10000
256,1574,213,79,10000
256,1574,214,71,10000
256,1574,215,61,10000
256,1574,216,23,10000
256,1574,217,22,10000
256,1574,218,35,10000
256,1574,219,50,10000
256,1574,220,7,10000
256,1574,221,40,10000
256,1574,222,0,10000
256,1574,223,55,10000
256,1574,224,0,10000
256,1574,225,47,10000
256,1574,226,70,10000
256,1574,227,36,10000
256,1574,228,32,10000
256,1574,229,43,10000
256,1574,230,8,10000
256,1574,231,43,10000
256,1574,232,35,10000
256,1574,233,18,10000
256,1574,234,26,10000
256,1574,235,52,10000
256,1574,236,37,10000
256,1574,237,52,10000
256,1574,238,33,10000
256,1574,239,0,10000
256,1574,240,0,10000
256,1574,241,19,10000
256,1574,242,36,10000
256,1574,243,43,10000
256,1574,244,50,10000
256,1574,245,32,10000
256,1574,246,65,10000
256,1574,247,50,10000
256,1574,248,33,10000
256,1574,249,9,10000
256,1574,250,42,10000
256,1574,251,45,10000
256,1574,252,0,10000
256,1574,253,0,10000
256,1574,254,4,10000
256,1574,255,20,10000
256,1574,256,62,10000
256,1574,257,71,10000
256,1574,258,7,10000
256,1574,259,58,10000
256,1574,260,31,10000
256,1574,261,48,10000
256,1574,262,13,10000
256,1574,263,24,10000
256,1574,264,51,10000
256,1574,265,43,10000
256,1574,266,37,10000
256,1574,267,39,10000
256,1574,268,55,10000
256,1574,269,31,10000
256,1574,270,31,10000
256,1574,271,57,10000
256,1574,272,56,10000
256,1574,273,0,10000
256,1574,274,38,10000
256,1574,275,0,10000
256,1574,276,0,10000
256,1574,277,57,10000
256,1574,278,34,10000
256,1574,279,30,10000
256,1574,280,58,10000
256,1574,281,59,10000
256,1574,282,43,10000
256,1574,283,0,10000
256,1574,284,58,10000
256,1574,285,62,10000
256,1574,286,55,10000
256,1574,287,0,10000
256,1574,288,0,10000
256,1574,289,72,10000
256,1574,290,36,10000
256,1574,291,67,10000
256,1574,292,27,10000
256,1574,293,36,10000
256,1574,294,37,10000
256,1574,295,0,10000
256,1574,296,44,10000
256,1574,297,65,10000
256,1574,298,74,10000
256,1574,299,35,10000
256,1574,300,43,10000
256,1574,301,51,10000
256,1574,302,36,10000
256,1574,303,47,10000
256,1574,304,54,10000
256,1574,305,29,10000
256,1574,306,31,10000
256,1574,307,30,10000
256,1574,308,31,10000
256,1574,309,24,10000
256,1574,310,64,10000
256,1574,311,2,10000
256,1574,312,55,10000
256,1574,313,34,10000
256,1574,314,0,10000
256,1574,315,0,10000
256,1574,316,58,10000
256,1574,317,38,10000
256,1574,318,11,10000
256,1574,319,40,10000
256,1574,320,50,10000
256,1574,321,44,10000
256,1574,322,45,10000
256,1574,323,55,10000
256,1574,324,44,10000
256,1574,325,43,10000
256,1574,326,45,10000
256,1574,327,61,10000
256,1574,328,52,10000
256,1574,329,37,10000
256,1574,330,28,10000
256,1574,331,62,10000
256,1574,332,66,10000
256,1574,333,67,10000
256,1574,334,33,10000
256,1574,335,23,10000
256,1574,336,57,10000
256,1574,337,50,10000
256,1574,338,0,10000
256,1574,339,0,10000
256,1574,340,62,10000
256,1574,341,44,10000
256,1574,342,37,10000
256,1574,343,67,10000
256,1574,344,29,10000
256,1574,345,42,10000
256,1574,346,0,10000
256,1574,347,31,10000
256,1574,348,49,10000
256,1574,349,14,10000
256,1574,350,46,10000
256,1574,351,35,10000
256,1574,352,35,10000
256,1574,353,67,10000
256,1574,354,45,10000
256,1574,355,48,10000
256,1574,356,38,10000
256,1574,357,0,10000
256,1574,358,36,10000
256,1574,359,0,10000
256,1574,360,24,10000
256,1574,361,70,10000
256,1574,362,38,10000
256,1574,363,51,10000
256,1574,364,36,10000
256,1574,365,40,10000
256,1574,366,53,10000
256,1574,367,51,10000
256,1574,368,23,10000
256,1574,369,13,10000
256,1574,370,59,10000
256,1574,371,23,10000
256,1574,372,0,10000
256,1574,373,0,10000
256,1574,374,54,10000
256,1574,375,13,10000
256,1574,376,42,10000
256,1574,377,34,10000
256,1574,378,0,10000
256,1574,379,42,10000
256,1574,380,35,10000
256,1574,381,41,10000
256,1574,382,52,10000
256,1574,383,44,10000
256,1574,384,41,10000
256,1574,385,28,10000
256,1574,386,27,10000
256,1574,387,64,10000
256,1574,388,52,10000
256,1574,389,61,10000
256,1574,390,47,10000
256,1574,391,51,10000
256,1574,392,51,10000
256,1574,393,0,10000
256,1574,394,45,10000
256,1574,395,39,10000
256,1574,396,64,10000
256,1574,397,24,10000
256,1574,398,44,10000
256,1574,399,23,10000
256,1574,400,41,10000
256,1626,1,75,10000
256,1626,2,78,10000
256,1626,3,79,10000
256,1626,4,51,10000
256,1626,5,60,10000
256,1626,6,54,10000
256,1626,7,26,10000
256,1626,8,47,10000
256,1626,9,65,10000
256,1626,10,33,10000
256,1626,11,29,10000
256,1626,12,67,10000
256,1626,13,89,10000
256,1626,14,41,10000
256,1626,15,32,10000
256,1626,16,61,10000
256,1626,17,75,10000
256,1626,18,73,10000
256,1626,19,65,10000
256,1626,20,60,10000
256,1626,21,56,10000
256,1626,22,73,10000
256,1626,23,44,10000
256,1626,24,52,10000
256,1626,25,68,10000
256,1626,26,75,10000
256,1626,27,73,10000
256,1626,28,83,10000
256,1626,29,58,10000
256,1626,30,74,10000
256,1626,31,62,10000
256,1626,32,58,10000
256,1626,33,62,10000
256,1626,34,66,10000
256,1626,35,15,10000
256,1626,36,101,10000
256,1626,37,84,10000
256,1626,38,74,10000
256,1626,39,52,10000
256,1626,40,46,10000
256,1626,41,44,10000
256,1626,42,37,10000
256,1626,43,76,10000
256,1626,44,27,10000
256,1626,45,44,10000
256,1626,46,90,10000
256,1626,47,78,10000
256,1626,48,81,10000
256,1626,49,89,10000
256,1626,50,77,10000
256,1626,51,82,10000
256,1626,52,94,10000
256,1626,53,63,10000
256,1626,54,59,10000
256,1626,55,96,10000
256,1626,56,68,10000
256,1626,57,51,10000
256,1626,58,54,10000
256,1626,59,78,10000
256,1626,60,48,10000
256,1626,61,36,10000
256,1626,62,89,10000
256,1626,63,62,10000
256,1626,64,59,10000
256,1626,65,54,10000
256,1626,66,39,10000
256,1626,67,74,10000
256,1626,68,65,10000
256,1626,69,49,10000
256,1626,70,57,10000
256,1626,71,49,10000
256,1626,72,36,10000
256,1626,73,60,10000
256,1626,74,23,10000
256,1626,75,40,10000
256,1626,76,45,10000
256,1626,77,93,10000
256,1626,78,68,10000
256,1626,79,44,10000
