N,M,id,E,max_iters
512,2842,45,185,1000
512,2842,46,202,1000
512,2842,47,208,1000
512,2842,48,218,1000
512,2842,49,0,1000
512,2842,50,235,1000
512,2842,51,0,1000
512,2842,52,215,1000
512,2842,53,202,1000
512,2842,54,224,1000
512,2842,55,0,1000
512,2842,56,0,1000
512,2842,57,0,1000
512,2842,58,0,1000
512,2842,59,0,1000
512,2842,60,0,1000
512,2842,61,0,1000
512,2842,62,208,1000
512,2842,63,0,1000
512,2842,64,212,1000
512,2842,65,198,1000
512,2842,66,240,1000
512,2842,67,222,1000
512,2842,68,191,1000
512,2842,69,223,1000
512,2842,70,199,1000
512,2842,71,0,1000
512,2842,72,0,1000
512,2842,73,0,1000
512,2842,74,190,1000
512,2842,75,207,1000
512,2842,76,0,1000
512,2842,77,207,1000
512,2842,78,0,1000
512,2842,79,0,1000
512,2842,80,0,1000
512,2842,81,206,1000
512,2842,82,215,1000
512,2842,83,200,1000
512,2842,84,196,1000
512,2842,85,210,1000
512,2842,86,0,1000
512,2842,87,199,1000
512,2842,88,193,1000
512,2842,89,0,1000
512,2842,90,0,1000
512,2842,91,208,1000
512,2842,92,0,1000
512,2842,93,221,1000
512,2842,94,195,1000
512,2842,95,0,1000
512,2842,96,0,1000
512,2842,97,213,1000
512,2842,98,220,1000
512,2842,99,175,1000
512,2842,100,193,1000
512,2842,101,0,1000
512,2842,102,0,1000
512,2842,103,0,1000
512,2842,104,210,1000
512,2842,105,0,1000
512,2842,106,220,1000
512,2842,107,0,1000
512,2842,108,0,1000
512,2842,109,204,1000
512,2842,110,189,1000
512,2842,111,0,1000
512,2842,112,201,1000
512,2842,113,198,1000
512,2842,114,0,1000
512,2842,115,225,1000
512,2842,116,199,1000
512,2842,117,0,1000
512,2842,118,198,1000
512,2842,119,236,1000
512,2842,120,216,1000
512,2842,121,0,1000
512,2842,122,0,1000
512,2842,123,206,1000
512,2842,124,0,1000
512,2842,125,244,1000
512,2842,126,221,1000
512,2842,127,202,1000
512,2842,128,184,1000
512,2842,129,0,1000
512,2842,130,217,1000
512,2842,131,192,1000
512,2842,132,0,1000
512,2842,133,0,1000
512,2842,134,199,1000
512,2842,135,212,1000
512,2842,136,223,1000
512,2842,137,206,1000
512,2842,138,196,1000
512,2842,139,0,1000
512,2842,140,228,1000
512,2842,141,217,1000
512,2842,142,226,1000
512,2842,143,211,1000
512,2842,144,0,1000
512,2842,145,204,1000
512,2842,146,0,1000
512,2842,147,0,1000
512,2842,148,0,1000
512,2842,149,0,1000
512,2842,150,207,1000
512,2842,151,178,1000
512,2842,152,197,1000
512,2842,153,0,1000
512,2842,154,0,1000
512,2842,155,199,1000
512,2842,156,0,1000
512,2842,157,0,1000
512,2842,158,0,1000
512,2842,159,240,1000
512,2842,160,228,1000
512,2842,161,0,1000
512,2842,162,0,1000
512,2842,163,191,1000
512,2842,164,0,1000
512,2842,165,194,1000
512,2842,166,207,1000
512,2842,167,0,1000
512,2842,168,200,1000
512,2842,169,213,1000
512,2842,170,192,1000
512,2842,171,236,1000
512,2842,172,0,1000
512,2842,173,217,1000
512,2842,174,0,1000
512,2842,175,207,1000
512,2842,176,0,1000
512,2842,177,212,1000
512,2842,178,0,1000
512,2842,179,198,1000
512,2842,180,0,1000
512,2842,181,220,1000
512,2842,182,0,1000
512,2842,183,0,1000
512,2842,184,198,1000
512,2842,185,206,1000
512,2842,186,0,1000
512,2842,187,0,1000
512,2842,188,187,1000
512,2842,189,158,1000
512,2842,190,0,1000
512,2842,191,208,1000
512,2842,192,0,1000
512,2842,193,0,1000
512,2842,194,0,1000
512,2842,195,0,1000
512,2842,196,201,1000
512,2842,197,201,1000
512,2842,198,234,1000
512,2842,199,202,1000
512,2842,200,215,1000
512,2842,201,202,1000
512,2842,202,185,1000
512,2842,203,204,1000
512,2842,204,210,1000
512,2842,205,0,1000
512,2842,206,207,1000
512,2842,207,193,1000
512,2842,208,0,1000
512,2842,209,224,1000
512,2842,210,173,1000
512,2842,211,0,1000
512,2842,212,0,1000
512,2842,213,200,1000
512,2842,214,218,1000
512,2842,215,200,1000
512,2842,216,180,1000
512,2842,217,197,1000
512,2842,218,0,1000
512,2842,219,0,1000
512,2842,220,0,1000
512,2842,221,0,1000
512,2842,222,195,1000
512,2842,223,193,1000
512,2842,224,211,1000
512,2842,225,218,1000
512,2842,226,204,1000
512,2842,227,0,1000
512,2842,228,0,1000
512,2842,229,0,1000
512,2842,230,234,1000
512,2842,231,199,1000
512,2842,232,194,1000
512,2842,233,195,1000
512,2842,234,202,1000
512,2842,235,0,1000
512,2842,236,215,1000
512,2842,237,0,1000
512,2842,238,199,1000
512,2842,239,0,1000
512,2842,240,210,1000
512,2842,241,0,1000
512,2842,242,216,1000
512,2842,243,0,1000
512,2842,244,182,1000
512,2842,245,0,1000
512,2842,246,0,1000
512,2842,247,219,1000
512,2842,248,208,1000
512,2842,249,200,1000
512,2842,250,0,1000
512,2842,251,179,1000
512,2842,252,184,1000
512,2842,253,220,1000
512,2842,254,207,1000
512,2842,255,145,1000
512,2842,256,0,1000
512,2842,257,0,1000
512,2842,258,0,1000
512,2842,259,208,1000
512,2842,260,0,1000
512,2842,261,204,1000
512,2842,262,0,1000
512,2842,263,0,1000
512,2842,264,186,1000
512,2842,265,202,1000
512,2842,266,217,1000
512,2842,267,0,1000
512,2842,268,214,1000
512,2842,269,164,1000
512,2842,270,203,1000
512,2842,271,191,1000
512,2842,272,0,1000
512,2842,273,197,1000
512,2842,274,0,1000
512,2842,275,0,1000
512,2842,276,0,1000
512,2842,277,202,1000
512,2842,278,201,1000
512,2842,279,0,1000
512,2842,280,227,1000
512,2842,281,0,1000
512,2842,282,208,1000
512,2842,283,229,1000
512,2842,284,0,1000
512,2842,285,0,1000
512,2842,286,207,1000
512,2842,287,187,1000
512,2842,288,208,1000
512,2842,289,0,1000
512,2842,290,0,1000
512,2842,291,207,1000
512,2842,292,0,1000
512,2842,293,0,1000
512,2842,294,219,1000
512,2842,295,213,1000
512,2842,296,0,1000
512,2842,297,0,1000
512,2842,298,0,1000
512,2842,299,218,1000
512,2842,300,0,1000
512,2842,301,216,1000
512,2842,302,0,1000
512,2842,303,192,1000
512,2842,304,0,1000
512,2842,305,0,1000
512,2842,306,0,1000
512,2842,307,214,1000
512,2842,308,166,1000
512,2842,309,0,1000
512,2842,310,209,1000
512,2842,311,203,1000
512,2842,312,214,1000
512,2842,313,0,1000
512,2842,314,0,1000
512,2842,315,220,1000
512,2842,316,210,1000
512,2842,317,0,1000
512,2842,318,9,1000
512,2842,319,214,1000
512,2842,320,193,1000
512,2842,321,219,1000
512,2842,322,0,1000
512,2842,323,198,1000
512,2842,324,0,1000
512,2842,325,196,1000
512,2842,326,0,1000
512,2842,327,215,1000
512,2842,328,245,1000
512,2842,329,188,1000
512,2842,330,226,1000
512,2842,331,177,1000
512,2842,332,239,1000
512,2842,333,220,1000
512,2842,334,0,1000
512,2842,335,195,1000
512,2842,336,0,1000
512,2842,337,211,1000
512,2842,338,207,1000
512,2842,339,202,1000
512,2842,340,0,1000
512,2842,341,214,1000
512,2842,342,0,1000
512,2842,343,190,1000
512,2842,344,0,1000
512,2842,345,212,1000
512,2842,346,197,1000
512,2842,347,0,1000
512,2842,348,0,1000
512,2842,349,0,1000
512,2842,350,0,1000
512,2842,351,0,1000
512,2842,352,187,1000
512,2842,353,202,1000
512,2842,354,0,1000
512,2842,355,217,1000
512,2842,356,185,1000
512,2842,357,205,1000
512,2842,358,204,1000
512,2842,359,0,1000
512,2842,360,207,1000
512,2842,361,184,1000
512,2842,362,212,1000
512,2842,363,200,1000
512,2842,364,0,1000
512,2842,365,226,1000
512,2842,366,0,1000
512,2842,367,0,1000
512,2842,368,210,1000
512,2842,369,0,1000
512,2842,370,200,1000
512,2842,371,187,1000
512,2842,372,0,1000
512,2842,373,193,1000
512,2842,374,186,1000
512,2842,375,194,1000
512,2842,376,0,1000
512,2842,377,196,1000
512,2842,378,0,1000
512,2842,379,202,1000
512,2842,380,208,1000
512,2842,381,210,1000
512,2842,382,0,1000
512,2842,383,202,1000
512,2842,384,0,1000
512,2842,385,198,1000
512,2842,386,0,1000
512,2842,387,0,1000
512,2842,388,0,1000
512,2842,389,198,1000
512,2842,390,213,1000
512,2842,391,0,1000
512,2842,392,181,1000
512,2842,393,0,1000
512,2842,394,0,1000
512,2842,395,0,1000
512,2842,396,0,1000
512,2842,397,208,1000
512,2842,398,193,1000
512,2842,399,0,1000
512,2842,400,0,1000
512,2944,1,204,1000
512,2944,2,251,1000
512,2944,3,228,1000
512,2944,4,217,1000
512,2944,5,0,1000
512,2944,6,214,1000
512,2944,7,214,1000
512,2944,8,246,1000
512,2944,9,245,1000
512,2944,10,232,1000
512,2944,11,233,1000
512,2944,12,223,1000
512,2944,13,231,1000
512,2944,14,221,1000
512,2944,15,240,1000
512,2944,16,226,1000
512,2944,17,251,1000
512,2944,18,235,1000
512,2944,19,243,1000
512,2944,20,211,1000
512,2944,21,0,1000
512,2944,22,201,1000
512,2944,23,225,1000
512,2944,24,232,1000
512,2944,25,244,1000
512,2944,26,208,1000
512,2944,27,207,1000
512,2944,28,224,1000
512,2944,29,0,1000
512,2944,30,228,1000
512,2944,31,229,1000
512,2944,32,0,1000
512,2944,33,0,1000
512,2944,34,229,1000
512,2944,35,241,1000
512,2944,36,204,1000
512,2944,37,218,1000
512,2944,38,251,1000
512,2944,39,238,1000
512,2944,40,226,1000
512,2944,41,191,1000
512,2944,42,0,1000
512,2944,43,220,1000
512,2944,44,209,1000
512,2944,45,234,1000
512,2944,46,197,1000
512,2944,47,235,1000
512,2944,48,209,1000
512,2944,49,211,1000
512,2944,50,247,1000
512,2944,51,209,1000
512,2944,52,222,1000
512,2944,53,196,1000
512,2944,54,201,1000
512,2944,55,229,1000
512,2944,56,229,1000
512,2944,57,216,1000
512,2944,58,218,1000
512,2944,59,228,1000
512,2944,60,228,1000
512,2944,61,232,1000
512,2944,62,217,1000
512,2944,63,203,1000
512,2944,64,225,1000
512,2944,65,217,1000
512,2944,66,210,1000
512,2944,67,232,1000
512,2944,68,0,1000
512,2944,69,0,1000
512,2944,70,233,1000
512,2944,71,228,1000
512,2944,72,229,1000
512,2944,73,0,1000
512,2944,74,0,1000
512,2944,75,240,1000
512,2944,76,0,1000
512,2944,77,221,1000
512,2944,78,225,1000
512,2944,79,264,1000
512,2944,80,213,1000
512,2944,81,200,1000
512,2944,82,215,1000
512,2944,83,217,1000
512,2944,84,243,1000
512,2944,85,250,1000
512,2944,86,0,1000
512,2944,87,236,1000
512,2944,88,216,1000
512,2944,89,233,1000
512,2944,90,236,1000
512,2944,91,219,1000
512,2944,92,214,1000
512,2944,93,252,1000
512,2944,94,200,1000
512,2944,95,243,1000
512,2944,96,220,1000
512,2944,97,0,1000
512,2944,98,215,1000
512,2944,99,203,1000
512,2944,100,229,1000
512,2944,101,0,1000
512,2944,102,231,1000
512,2944,103,0,1000
512,2944,104,215,1000
512,2944,105,19,1000
512,2944,106,233,1000
512,2944,107,242,1000
512,2944,108,203,1000
512,2944,109,219,1000
512,2944,110,208,1000
512,2944,111,215,1000
512,2944,112,223,1000
512,2944,113,0,1000
512,2944,114,216,1000
512,2944,115,210,1000
512,2944,116,220,1000
512,2944,117,229,1000
512,2944,118,207,1000
512,2944,119,0,1000
512,2944,120,188,1000
512,2944,121,236,1000
512,2944,122,231,1000
512,2944,123,234,1000
512,2944,124,177,1000
512,2944,125,206,1000
512,2944,126,214,1000
512,2944,127,240,1000
512,2944,128,0,1000
512,2944,129,246,1000
512,2944,130,246,1000
512,2944,131,256,1000
512,2944,132,203,1000
512,2944,133,240,1000
512,2944,134,223,1000
512,2944,135,0,1000
512,2944,136,226,1000
512,2944,137,226,1000
512,2944,138,208,1000
512,2944,139,225,1000
512,2944,140,232,1000
512,2944,141,208,1000
512,2944,142,242,1000
512,2944,143,220,1000
512,2944,144,230,1000
512,2944,145,237,1000
512,2944,146,249,1000
512,2944,147,0,1000
512,2944,148,227,1000
512,2944,149,201,1000
512,2944,150,225,1000
512,2944,151,226,1000
512,2944,152,214,1000
512,2944,153,230,1000
512,2944,154,226,1000
512,2944,155,211,1000
512,2944,156,223,1000
512,2944,157,212,1000
512,2944,158,208,1000
512,2944,159,231,1000
512,2944,160,0,1000
512,2944,161,246,1000
512,2944,162,233,1000
512,2944,163,226,1000
512,2944,164,200,1000
512,2944,165,253,1000
512,2944,166,0,1000
512,2944,167,228,1000
512,2944,168,220,1000
512,2944,169,243,1000
512,2944,170,236,1000
512,2944,171,259,1000
512,2944,172,0,1000
512,2944,173,227,1000
512,2944,174,230,1000
512,2944,175,236,1000
512,2944,176,240,1000
512,2944,177,214,1000
512,2944,178,192,1000
512,2944,179,235,1000
512,2944,180,208,1000
512,2944,181,0,1000
512,2944,182,239,1000
512,2944,183,228,1000
512,2944,184,204,1000
512,2944,185,221,1000
512,2944,186,216,1000
512,2944,187,187,1000
512,2944,188,0,1000
512,2944,189,218,1000
512,2944,190,210,1000
512,2944,191,241,1000
512,2944,192,246,1000
512,2944,193,248,1000
512,2944,194,220,1000
512,2944,195,208,1000
512,2944,196,209,1000
512,2944,197,241,1000
512,2944,198,234,1000
512,2944,199,230,1000
512,2944,200,225,1000
512,2944,201,235,1000
512,2944,202,216,1000
512,2944,203,226,1000
512,2944,204,222,1000
512,2944,205,246,1000
512,2944,206,224,1000
512,2944,207,244,1000
512,2944,208,231,1000
512,2944,209,217,1000
512,2944,210,0,1000
512,2944,211,246,1000
512,2944,212,229,1000
512,2944,213,237,1000
512,2944,214,232,1000
512,2944,215,240,1000
512,2944,216,216,1000
512,2944,217,239,1000
512,2944,218,225,1000
512,2944,219,0,1000
512,2944,220,232,1000
512,2944,221,247,1000
512,2944,222,232,1000
512,2944,223,212,1000
512,2944,224,230,1000
512,2944,225,197,1000
512,2944,226,228,1000
512,2944,227,198,1000
512,2944,228,223,1000
512,2944,229,221,1000
512,2944,230,243,1000
512,2944,231,248,1000
512,2944,232,212,1000
512,2944,233,241,1000
512,2944,234,240,1000
512,2944,235,229,1000
512,2944,236,230,1000
512,2944,237,229,1000
512,2944,238,223,1000
512,2944,239,210,1000
512,2944,240,193,1000
512,2944,241,210,1000
512,2944,242,242,1000
512,2944,243,185,1000
512,2944,244,239,1000
512,2944,245,232,1000
512,2944,246,230,1000
512,2944,247,223,1000
512,2944,248,187,1000
512,2944,249,216,1000
512,2944,250,235,1000
512,2944,251,233,1000
512,2944,252,216,1000
512,2944,253,241,1000
512,2944,254,246,1000
512,2944,255,234,1000
512,2944,256,233,1000
512,2944,257,0,1000
512,2944,258,225,1000
512,2944,259,224,1000
512,2944,260,216,1000
512,2944,261,222,1000
512,2944,262,247,1000
512,2944,263,235,1000
512,2944,264,211,1000
512,2944,265,210,1000
512,2944,266,200,1000
512,2944,267,231,1000
512,2944,268,247,1000
512,2944,269,207,1000
512,2944,270,228,1000
512,2944,271,208,1000
512,2944,272,251,1000
512,2944,273,232,1000
512,2944,274,251,1000
512,2944,275,230,1000
512,2944,276,0,1000
512,2944,277,252,1000
512,2944,278,208,1000
512,2944,279,204,1000
512,2944,280,217,1000
512,2944,281,253,1000
512,2944,282,200,1000
512,2944,283,206,1000
512,2944,284,234,1000
512,2944,285,215,1000
512,2944,286,223,1000
512,2944,287,210,1000
512,2944,288,215,1000
512,2944,289,231,1000
512,2944,290,230,1000
512,2944,291,227,1000
512,2944,292,223,1000
512,2944,293,232,1000
512,2944,294,247,1000
512,2944,295,200,1000
512,2944,296,236,1000
512,2944,297,210,1000
512,2944,298,237,1000
512,2944,299,201,1000
512,2944,300,212,1000
512,2944,301,230,1000
512,2944,302,227,1000
512,2944,303,199,1000
512,2944,304,235,1000
512,2944,305,218,1000
512,2944,306,235,1000
512,2944,307,0,1000
512,2944,308,235,1000
512,2944,309,242,1000
512,2944,310,247,1000
512,2944,311,0,1000
512,2944,312,202,1000
512,2944,313,217,1000
512,2944,314,218,1000
512,2944,315,241,1000
512,2944,316,205,1000
512,2944,317,199,1000
512,2944,318,228,1000
512,2944,319,236,1000
512,2944,320,212,1000
512,2944,321,249,1000
512,2944,322,224,1000
512,2944,323,241,1000
512,2944,324,236,1000
512,2944,325,231,1000
512,2944,326,226,1000
512,2944,327,208,1000
512,2944,328,217,1000
512,2944,329,224,1000
512,2944,330,235,1000
512,2944,331,0,1000
512,2944,332,231,1000
512,2944,333,225,1000
512,2944,334,226,1000
512,2944,335,239,1000
512,2944,336,222,1000
512,2944,337,228,1000
512,2944,338,225,1000
512,2944,339,215,1000
512,2944,340,240,1000
512,2944,341,0,1000
512,2944,342,0,1000
512,2944,343,202,1000
512,2944,344,206,1000
512,2944,345,208,1000
512,2944,346,205,1000
512,2944,347,230,1000
512,2944,348,191,1000
512,2944,349,205,1000
512,2944,350,206,1000
512,2944,351,250,1000
512,2944,352,0,1000
512,2944,353,186,1000
512,2944,354,0,1000
512,2944,355,221,1000
512,2944,356,227,1000
512,2944,357,223,1000
512,2944,358,223,1000
512,2944,359,0,1000
512,2944,360,212,1000
512,2944,361,244,1000
512,2944,362,241,1000
512,2944,363,227,1000
512,2944,364,222,1000
512,2944,365,235,1000
512,2944,366,259,1000
512,2944,367,4,1000
512,2944,368,210,1000
512,2944,369,239,1000
512,2944,370,219,1000
512,2944,371,237,1000
512,2944,372,205,1000
512,2944,373,237,1000
512,2944,374,243,1000
512,2944,375,235,1000
512,2944,376,220,1000
512,2944,377,235,1000
512,2944,378,250,1000
512,2944,379,222,1000
512,2944,380,229,1000
512,2944,381,249,1000
512,2944,382,233,1000
512,2944,383,214,1000
512,2944,384,5,1000
512,2944,385,240,1000
512,2944,386,242,1000
512,2944,387,224,1000
512,2944,388,229,1000
512,2944,389,206,1000
512,2944,390,222,1000
512,2944,391,215,1000
512,2944,392,199,1000
512,2944,393,235,1000
512,2944,394,205,1000
512,2944,395,221,1000
512,2944,396,212,1000
512,2944,397,225,1000
512,2944,398,234,1000
512,2944,399,194,1000
512,2944,400,208,1000
512,3046,1,247,1000
512,3046,2,257,1000
512,3046,3,243,1000
512,3046,4,265,1000
512,3046,5,257,1000
512,3046,6,227,1000
512,3046,7,260,1000
512,3046,8,260,1000
512,3046,9,249,1000
512,3046,10,258,1000
512,3046,11,253,1000
512,3046,12,258,1000
512,3046,13,252,1000
512,3046,14,18,1000
512,3046,15,265,1000
512,3046,16,272,1000
512,3046,17,251,1000
512,3046,18,0,1000
512,3046,19,248,1000
512,3046,20,227,1000
512,3046,21,235,1000
512,3046,22,199,1000
512,3046,23,247,1000
512,3046,24,238,1000
512,3046,25,279,1000
512,3046,26,215,1000
512,3046,27,266,1000
512,3046,28,240,1000
512,3046,29,240,1000
512,3046,30,252,1000
512,3046,31,233,1000
512,3046,32,263,1000
512,3046,33,236,1000
512,3046,34,271,1000
512,3046,35,253,1000
512,3046,36,239,1000
512,3046,37,274,1000
512,3046,38,254,1000
512,3046,39,238,1000
512,3046,40,223,1000
512,3046,41,250,1000
512,3046,42,259,1000
512,3046,43,225,1000
512,3046,44,256,1000
512,3046,45,248,1000
512,3046,46,230,1000
512,3046,47,238,1000
512,3046,48,226,1000
512,3046,49,254,1000
512,3046,50,259,1000
512,3046,51,263,1000
512,3046,52,241,1000
512,3046,53,267,1000
512,3046,54,243,1000
512,3046,55,238,1000
512,3046,56,262,1000
512,3046,57,278,1000
512,3046,58,239,1000
512,3046,59,256,1000
512,3046,60,250,1000
512,3046,61,240,1000
512,3046,62,248,1000
512,3046,63,225,1000
512,3046,64,281,1000
512,3046,65,248,1000
512,3046,66,259,1000
512,3046,67,252,1000
512,3046,68,260,1000
512,3046,69,220,1000
512,3046,70,246,1000
512,3046,71,252,1000
512,3046,72,268,1000
512,3046,73,230,1000
512,3046,74,232,1000
512,3046,75,239,1000
512,3046,76,250,1000
512,3046,77,238,1000
512,3046,78,232,1000
512,3046,79,237,1000
512,3046,80,265,1000
512,3046,81,260,1000
512,3046,82,254,1000
512,3046,83,259,1000
512,3046,84,208,1000
512,3046,85,231,1000
512,3046,86,243,1000
512,3046,87,252,1000
512,3046,88,237,1000
512,3046,89,239,1000
512,3046,90,258,1000
512,3046,91,266,1000
512,3046,92,249,1000
512,3046,93,251,1000
512,3046,94,234,1000
512,3046,95,259,1000
512,3046,96,260,1000
512,3046,97,261,1000
512,3046,98,232,1000
512,3046,99,261,1000
512,3046,100,213,1000
512,3046,101,261,1000
512,3046,102,254,1000
512,3046,103,234,1000
512,3046,104,258,1000
512,3046,105,252,1000
512,3046,106,265,1000
512,3046,107,237,1000
512,3046,108,220,1000
512,3046,109,229,1000
512,3046,110,241,1000
512,3046,111,262,1000
512,3046,112,262,1000
512,3046,113,259,1000
512,3046,114,230,1000
512,3046,115,235,1000
512,3046,116,257,1000
512,3046,117,232,1000
512,3046,118,240,1000
512,3046,119,277,1000
512,3046,120,221,1000
512,3046,121,244,1000
512,3046,122,245,1000
512,3046,123,235,1000
512,3046,124,268,1000
512,3046,125,243,1000
512,3046,126,281,1000
512,3046,127,245,1000
512,3046,128,248,1000
512,3046,129,274,1000
512,3046,130,258,1000
512,3046,131,244,1000
512,3046,132,237,1000
512,3046,133,247,1000
512,3046,134,261,1000
512,3046,135,224,1000
512,3046,136,5,1000
512,3046,137,235,1000
512,3046,138,239,1000
512,3046,139,226,1000
512,3046,140,260,1000
512,3046,141,261,1000
512,3046,142,232,1000
512,3046,143,249,1000
512,3046,144,257,1000
512,3046,145,236,1000
512,3046,146,241,1000
512,3046,147,251,1000
512,3046,148,251,1000
512,3046,149,256,1000
512,3046,150,247,1000
512,3046,151,235,1000
512,3046,152,252,1000
512,3046,153,251,1000
512,3046,154,240,1000
512,3046,155,240,1000
512,3046,156,240,1000
512,3046,157,259,1000
512,3046,158,241,1000
512,3046,159,227,1000
512,3046,160,258,1000
512,3046,161,268,1000
512,3046,162,247,1000
512,3046,163,224,1000
512,3046,164,254,1000
512,3046,165,258,1000
512,3046,166,251,1000
512,3046,167,236,1000
512,3046,168,228,1000
512,3046,169,238,1000
512,3046,170,264,1000
512,3046,171,261,1000
512,3046,172,253,1000
512,3046,173,261,1000
512,3046,174,248,1000
512,3046,175,269,1000
512,3046,176,272,1000
512,3046,177,260,1000
512,3046,178,258,1000
512,3046,179,257,1000
512,3046,180,237,1000
512,3046,181,216,1000
512,3046,182,240,1000
512,3046,183,246,1000
512,3046,184,239,1000
512,3046,185,261,1000
512,3046,186,231,1000
512,3046,187,242,1000
512,3046,188,251,1000
512,3046,189,257,1000
512,3046,190,278,1000
512,3046,191,248,1000
512,3046,192,248,1000
512,3046,193,245,1000
512,3046,194,273,1000
512,3046,195,255,1000
512,3046,196,275,1000
512,3046,197,252,1000
512,3046,198,256,1000
512,3046,199,239,1000
512,3046,200,262,1000
512,3046,201,248,1000
512,3046,202,237,1000
512,3046,203,231,1000
512,3046,204,247,1000
512,3046,205,229,1000
512,3046,206,249,1000
512,3046,207,214,1000
512,3046,208,246,1000
512,3046,209,270,1000
512,3046,210,268,1000
512,3046,211,271,1000
512,3046,212,236,1000
512,3046,213,255,1000
512,3046,214,259,1000
512,3046,215,247,1000
512,3046,216,241,1000
512,3046,217,240,1000
512,3046,218,245,1000
512,3046,219,232,1000
512,3046,220,226,1000
512,3046,221,244,1000
512,3046,222,257,1000
512,3046,223,261,1000
512,3046,224,245,1000
512,3046,225,251,1000
512,3046,226,260,1000
512,3046,227,245,1000
512,3046,228,224,1000
512,3046,229,233,1000
512,3046,230,234,1000
512,3046,231,0,1000
512,3046,232,241,1000
512,3046,233,247,1000
512,3046,234,250,1000
512,3046,235,258,1000
512,3046,236,242,1000
512,3046,237,262,1000
512,3046,238,240,1000
512,3046,239,233,1000
512,3046,240,279,1000
512,3046,241,266,1000
512,3046,242,229,1000
512,3046,243,258,1000
512,3046,244,229,1000
512,3046,245,255,1000
512,3046,246,252,1000
512,3046,247,264,1000
512,3046,248,246,1000
512,3046,249,249,1000
512,3046,250,240,1000
512,3046,251,251,1000
512,3046,252,246,1000
512,3046,253,244,1000
512,3046,254,262,1000
512,3046,255,232,1000
512,3046,256,248,1000
512,3046,257,236,1000
512,3046,258,256,1000
512,3046,259,214,1000
512,3046,260,250,1000
512,3046,261,223,1000
512,3046,262,245,1000
512,3046,263,265,1000
512,3046,264,266,1000
512,3046,265,255,1000
512,3046,266,230,1000
512,3046,267,240,1000
512,3046,268,257,1000
512,3046,269,262,1000
512,3046,270,261,1000
512,3046,271,250,1000
512,3046,272,256,1000
512,3046,273,255,1000
512,3046,274,239,1000
512,3046,275,255,1000
512,3046,276,255,1000
512,3046,277,235,1000
512,3046,278,225,1000
512,3046,279,241,1000
512,3046,280,251,1000
512,3046,281,229,1000
512,3046,282,0,1000
512,3046,283,250,1000
512,3046,284,244,1000
512,3046,285,242,1000
512,3046,286,238,1000
512,3046,287,248,1000
512,3046,288,255,1000
512,3046,289,243,1000
512,3046,290,247,1000
512,3046,291,239,1000
512,3046,292,277,1000
512,3046,293,265,1000
512,3046,294,252,1000
512,3046,295,251,1000
512,3046,296,250,1000
512,3046,297,238,1000
512,3046,298,251,1000
512,3046,299,198,1000
512,3046,300,229,1000
512,3046,301,194,1000
512,3046,302,240,1000
512,3046,303,244,1000
512,3046,304,264,1000
512,3046,305,257,1000
512,3046,306,273,1000
512,3046,307,222,1000
512,3046,308,247,1000
512,3046,309,254,1000
512,3046,310,247,1000
512,3046,311,248,1000
512,3046,312,209,1000
512,3046,313,231,1000
512,3046,314,279,1000
512,3046,315,247,1000
512,3046,316,258,1000
512,3046,317,238,1000
512,3046,318,279,1000
512,3046,319,250,1000
512,3046,320,236,1000
512,3046,321,239,1000
512,3046,322,252,1000
512,3046,323,242,1000
512,3046,324,238,1000
512,3046,325,246,1000
512,3046,326,244,1000
512,3046,327,244,1000
512,3046,328,230,1000
512,3046,329,266,1000
512,3046,330,261,1000
512,3046,331,257,1000
512,3046,332,267,1000
512,3046,333,246,1000
512,3046,334,4,1000
512,3046,335,246,1000
512,3046,336,245,1000
512,3046,337,258,1000
512,3046,338,267,1000
512,3046,339,256,1000
512,3046,340,242,1000
512,3046,341,237,1000
512,3046,342,235,1000
512,3046,343,248,1000
512,3046,344,201,1000
512,3046,345,222,1000
512,3046,346,217,1000
512,3046,347,250,1000
512,3046,348,252,1000
512,3046,349,244,1000
512,3046,350,213,1000
512,3046,351,253,1000
512,3046,352,251,1000
512,3046,353,226,1000
512,3046,354,242,1000
512,3046,355,211,1000
512,3046,356,289,1000
512,3046,357,257,1000
512,3046,358,259,1000
512,3046,359,264,1000
512,3046,360,254,1000
512,3046,361,271,1000
512,3046,362,238,1000
512,3046,363,276,1000
512,3046,364,284,1000
512,3046,365,254,1000
512,3046,366,235,1000
512,3046,367,254,1000
512,3046,368,256,1000
512,3046,369,242,1000
512,3046,370,241,1000
512,3046,371,258,1000
512,3046,372,236,1000
512,3046,373,202,1000
512,3046,374,231,1000
512,3046,375,0,1000
512,3046,376,232,1000
512,3046,377,213,1000
512,3046,378,233,1000
512,3046,379,253,1000
512,3046,380,241,1000
512,3046,381,208,1000
512,3046,382,243,1000
512,3046,383,249,1000
512,3046,384,232,1000
512,3046,385,253,1000
512,3046,386,240,1000
512,3046,387,241,1000
512,3046,388,241,1000
512,3046,389,251,1000
512,3046,390,239,1000
512,3046,391,252,1000
512,3046,392,245,1000
512,3046,393,248,1000
512,3046,394,243,1000
512,3046,395,267,1000
512,3046,396,254,1000
512,3046,397,259,1000
512,3046,398,240,1000
512,3046,399,221,1000
512,3046,400,243,1000
512,3149,1,262,1000
512,3149,2,255,1000
512,3149,3,280,1000
512,3149,4,270,1000
512,3149,5,260,1000
512,3149,6,259,1000
512,3149,7,272,1000
512,3149,8,240,1000
512,3149,9,267,1000
