N,M,id,E,maxIter,eta,runtime(s)
256,1472,165,0,160000,0.25,0.008945
256,1472,166,0,160000,0.25,0.016407
256,1472,167,0,160000,0.25,0.014807
256,1472,168,0,160000,0.25,0.013916
256,1472,169,0,160000,0.25,0.015976
256,1472,170,0,160000,0.25,0.011177
256,1472,171,0,160000,0.25,0.03044
256,1472,172,0,160000,0.25,0.010237
256,1472,173,0,160000,0.25,0.010469
256,1472,174,0,160000,0.25,0.012314
256,1472,175,0,160000,0.25,0.009427
256,1472,176,0,160000,0.25,0.011034
256,1472,177,0,160000,0.25,0.00688
256,1472,178,0,160000,0.25,0.01279
256,1472,179,0,160000,0.25,0.014428
256,1472,180,0,160000,0.25,0.010889
256,1472,181,0,160000,0.25,0.005958
256,1472,182,0,160000,0.25,0.018324
256,1472,183,0,160000,0.25,0.008438
256,1472,184,0,160000,0.25,0.010428
256,1472,185,0,160000,0.25,0.012661
256,1472,186,0,160000,0.25,0.017616
256,1472,187,0,160000,0.25,0.016001
256,1472,188,0,160000,0.25,0.007195
256,1472,189,0,160000,0.25,0.00849
256,1472,190,0,160000,0.25,0.015781
256,1472,191,0,160000,0.25,0.017529
256,1472,192,0,160000,0.25,0.010855
256,1472,193,0,160000,0.25,0.017152
256,1472,194,0,160000,0.25,0.012205
256,1472,195,0,160000,0.25,0.017251
256,1472,196,0,160000,0.25,0.013904
256,1472,197,0,160000,0.25,0.011889
256,1472,198,0,160000,0.25,0.018527
256,1472,199,0,160000,0.25,0.022738
256,1472,200,0,160000,0.25,0.023481
256,1472,201,0,160000,0.25,0.026685
256,1472,202,0,160000,0.25,0.011769
256,1472,203,0,160000,0.25,0.00579
256,1472,204,0,160000,0.25,0.005441
256,1472,205,0,160000,0.25,0.011384
256,1472,206,0,160000,0.25,0.02275
256,1472,207,0,160000,0.25,0.00721
256,1472,208,0,160000,0.25,0.010499
256,1472,209,0,160000,0.25,0.017238
256,1472,210,0,160000,0.25,0.014829
256,1472,211,0,160000,0.25,0.014149
256,1472,212,0,160000,0.25,0.008255
256,1472,213,0,160000,0.25,0.015084
256,1472,214,0,160000,0.25,0.022146
256,1472,215,0,160000,0.25,0.017665
256,1472,216,0,160000,0.25,0.012769
256,1472,217,0,160000,0.25,0.026471
256,1472,218,0,160000,0.25,0.023157
256,1472,219,0,160000,0.25,0.008891
256,1472,220,0,160000,0.25,0.017825
256,1472,221,0,160000,0.25,0.015555
256,1472,222,0,160000,0.25,0.015657
256,1472,223,0,160000,0.25,0.011435
256,1472,224,0,160000,0.25,0.010096
256,1472,225,0,160000,0.25,0.035459
256,1472,226,0,160000,0.25,0.007558
256,1472,227,0,160000,0.25,0.018761
256,1472,228,0,160000,0.25,0.01327
256,1472,229,0,160000,0.25,0.015717
256,1472,230,0,160000,0.25,0.012923
256,1472,231,0,160000,0.25,0.015217
256,1472,232,0,160000,0.25,0.007328
256,1472,233,0,160000,0.25,0.017047
256,1472,234,0,160000,0.25,0.015298
256,1472,235,0,160000,0.25,0.011281
256,1472,236,0,160000,0.25,0.005034
256,1472,237,0,160000,0.25,0.013626
256,1472,238,0,160000,0.25,0.011268
256,1472,239,0,160000,0.25,0.010538
256,1472,240,0,160000,0.25,0.008864
256,1472,241,0,160000,0.25,0.010901
256,1472,242,0,160000,0.25,0.007759
256,1472,243,0,160000,0.25,0.008361
256,1472,244,0,160000,0.25,0.016192
256,1472,245,0,160000,0.25,0.01265
256,1472,246,0,160000,0.25,0.011447
256,1472,247,0,160000,0.25,0.011685
256,1472,248,0,160000,0.25,0.0193
256,1472,249,0,160000,0.25,0.007367
256,1472,250,0,160000,0.25,0.009703
256,1472,251,0,160000,0.25,0.024026
256,1472,252,0,160000,0.25,0.008346
256,1472,253,0,160000,0.25,0.013921
256,1472,254,0,160000,0.25,0.015122
256,1472,255,0,160000,0.25,0.016571
256,1472,256,0,160000,0.25,0.022869
256,1472,257,0,160000,0.25,0.007324
256,1472,258,0,160000,0.25,0.011333
256,1472,259,0,160000,0.25,0.02394
256,1472,260,0,160000,0.25,0.003325
256,1472,261,0,160000,0.25,0.014922
256,1472,262,0,160000,0.25,0.018584
256,1472,263,0,160000,0.25,0.023675
256,1472,264,0,160000,0.25,0.004585
256,1472,265,0,160000,0.25,0.017535
256,1472,266,0,160000,0.25,0.010958
256,1472,267,0,160000,0.25,0.02127
256,1472,268,0,160000,0.25,0.025232
256,1472,269,0,160000,0.25,0.005834
256,1472,270,0,160000,0.25,0.007389
256,1472,271,0,160000,0.25,0.004232
256,1472,272,0,160000,0.25,0.012246
256,1472,273,0,160000,0.25,0.003376
256,1472,274,0,160000,0.25,0.015399
256,1472,275,0,160000,0.25,0.012356
256,1472,276,0,160000,0.25,0.011977
256,1472,277,0,160000,0.25,0.004721
256,1472,278,0,160000,0.25,0.008517
256,1472,279,0,160000,0.25,0.007889
256,1472,280,0,160000,0.25,0.010858
256,1472,281,0,160000,0.25,0.010838
256,1472,282,0,160000,0.25,0.010696
256,1472,283,0,160000,0.25,0.008027
256,1472,284,0,160000,0.25,0.015265
256,1472,285,0,160000,0.25,0.01649
256,1472,286,0,160000,0.25,0.016434
256,1472,287,0,160000,0.25,0.008617
256,1472,288,0,160000,0.25,0.006087
256,1472,289,0,160000,0.25,0.002323
256,1472,290,0,160000,0.25,0.004546
256,1472,291,0,160000,0.25,0.016323
256,1472,292,0,160000,0.25,0.007945
256,1472,293,0,160000,0.25,0.006116
256,1472,294,0,160000,0.25,0.009995
256,1472,295,0,160000,0.25,0.010818
256,1472,296,0,160000,0.25,0.007175
256,1472,297,0,160000,0.25,0.00497
256,1472,298,0,160000,0.25,0.017758
256,1472,299,0,160000,0.25,0.01674
256,1472,300,0,160000,0.25,0.011817
256,1472,301,0,160000,0.25,0.01534
256,1472,302,0,160000,0.25,0.009365
256,1472,303,0,160000,0.25,0.009177
256,1472,304,0,160000,0.25,0.012609
256,1472,305,0,160000,0.25,0.003777
256,1472,306,0,160000,0.25,0.014635
256,1472,307,0,160000,0.25,0.01603
256,1472,308,0,160000,0.25,0.014633
256,1472,309,0,160000,0.25,0.005677
256,1472,310,0,160000,0.25,0.023036
256,1472,311,0,160000,0.25,0.007266
256,1472,312,0,160000,0.25,0.016453
256,1472,313,0,160000,0.25,0.010562
256,1472,314,0,160000,0.25,0.005627
256,1472,315,0,160000,0.25,0.014992
256,1472,316,0,160000,0.25,0.013114
256,1472,317,0,160000,0.25,0.033035
256,1472,318,0,160000,0.25,0.00965
256,1472,319,0,160000,0.25,0.01728
256,1472,320,0,160000,0.25,0.014409
256,1472,321,0,160000,0.25,0.010312
256,1472,322,0,160000,0.25,0.015359
256,1472,323,0,160000,0.25,0.012813
256,1472,324,0,160000,0.25,0.009402
256,1472,325,0,160000,0.25,0.010749
256,1472,326,0,160000,0.25,0.016879
256,1472,327,0,160000,0.25,0.013563
256,1472,328,0,160000,0.25,0.011409
256,1472,329,0,160000,0.25,0.015508
256,1472,330,0,160000,0.25,0.011031
256,1472,331,0,160000,0.25,0.012447
256,1472,332,0,160000,0.25,0.006785
256,1472,333,0,160000,0.25,0.005154
256,1472,334,0,160000,0.25,0.020813
256,1472,335,0,160000,0.25,0.01199
256,1472,336,0,160000,0.25,0.004963
256,1472,337,0,160000,0.25,0.004964
256,1472,338,0,160000,0.25,0.016335
256,1472,339,0,160000,0.25,0.0061
256,1472,340,0,160000,0.25,0.006387
256,1472,341,0,160000,0.25,0.013817
256,1472,342,0,160000,0.25,0.009298
256,1472,343,0,160000,0.25,0.007326
256,1472,344,0,160000,0.25,0.01907
256,1472,345,0,160000,0.25,0.010495
256,1472,346,0,160000,0.25,0.015002
256,1472,347,0,160000,0.25,0.006203
256,1472,348,0,160000,0.25,0.00785
256,1472,349,0,160000,0.25,0.012513
256,1472,350,0,160000,0.25,0.016493
256,1472,351,0,160000,0.25,0.010731
256,1472,352,0,160000,0.25,0.011835
256,1472,353,0,160000,0.25,0.009472
256,1472,354,0,160000,0.25,0.010495
256,1472,355,0,160000,0.25,0.004951
256,1472,356,0,160000,0.25,0.008395
256,1472,357,0,160000,0.25,0.020493
256,1472,358,0,160000,0.25,0.025354
256,1472,359,0,160000,0.25,0.00666
256,1472,360,0,160000,0.25,0.00507
256,1472,361,0,160000,0.25,0.006582
256,1472,362,0,160000,0.25,0.00933
256,1472,363,0,160000,0.25,0.013363
256,1472,364,0,160000,0.25,0.016512
256,1472,365,0,160000,0.25,0.004862
256,1472,366,0,160000,0.25,0.007163
256,1472,367,0,160000,0.25,0.017809
256,1472,368,0,160000,0.25,0.009854
256,1472,369,0,160000,0.25,0.007641
256,1472,370,0,160000,0.25,0.024269
256,1472,371,0,160000,0.25,0.013934
256,1472,372,0,160000,0.25,0.006839
256,1472,373,0,160000,0.25,0.011135
256,1472,374,0,160000,0.25,0.013765
256,1472,375,0,160000,0.25,0.015494
256,1472,376,0,160000,0.25,0.007649
256,1472,377,0,160000,0.25,0.01183
256,1472,378,0,160000,0.25,0.006344
256,1472,379,0,160000,0.25,0.004498
256,1472,380,0,160000,0.25,0.006719
256,1472,381,0,160000,0.25,0.008758
256,1472,382,0,160000,0.25,0.002895
256,1472,383,0,160000,0.25,0.010238
256,1472,384,0,160000,0.25,0.015191
256,1472,385,0,160000,0.25,0.00342
256,1472,386,0,160000,0.25,0.004426
256,1472,387,0,160000,0.25,0.007287
256,1472,388,0,160000,0.25,0.013778
256,1472,389,0,160000,0.25,0.011768
256,1472,390,0,160000,0.25,0.013423
256,1472,391,0,160000,0.25,0.005793
256,1472,392,0,160000,0.25,0.017864
256,1472,393,0,160000,0.25,0.009262
256,1472,394,0,160000,0.25,0.007088
256,1472,395,0,160000,0.25,0.011576
256,1472,396,0,160000,0.25,0.024292
256,1472,397,0,160000,0.25,0.005446
256,1472,398,0,160000,0.25,0.013425
256,1472,399,0,160000,0.25,0.00588
256,1472,400,0,160000,0.25,0.011128
256,1523,1,0,160000,0.25,0.012559
256,1523,2,0,160000,0.25,0.028669
256,1523,3,0,160000,0.25,0.012991
256,1523,4,0,160000,0.25,0.01061
256,1523,5,0,160000,0.25,0.01394
256,1523,6,0,160000,0.25,0.031387
256,1523,7,0,160000,0.25,0.017879
256,1523,8,0,160000,0.25,0.012535
256,1523,9,0,160000,0.25,0.008685
256,1523,10,0,160000,0.25,0.072496
256,1523,11,0,160000,0.25,0.019365
256,1523,12,0,160000,0.25,0.015256
256,1523,13,0,160000,0.25,0.024484
256,1523,14,0,160000,0.25,0.029179
256,1523,15,0,160000,0.25,0.012091
256,1523,16,0,160000,0.25,0.026941
256,1523,17,0,160000,0.25,0.018951
256,1523,18,0,160000,0.25,0.023868
256,1523,19,0,160000,0.25,0.021102
256,1523,20,0,160000,0.25,0.034435
256,1523,21,0,160000,0.25,0.024577
256,1523,22,0,160000,0.25,0.015567
256,1523,23,0,160000,0.25,0.016319
256,1523,24,0,160000,0.25,0.008544
256,1523,25,0,160000,0.25,0.015379
256,1523,26,0,160000,0.25,0.01839
256,1523,27,0,160000,0.25,0.024749
256,1523,28,0,160000,0.25,0.023449
256,1523,29,0,160000,0.25,0.022082
256,1523,30,0,160000,0.25,0.018474
256,1523,31,0,160000,0.25,0.017119
256,1523,32,0,160000,0.25,0.03274
256,1523,33,0,160000,0.25,0.02722
256,1523,34,0,160000,0.25,0.012639
256,1523,35,0,160000,0.25,0.019776
256,1523,36,0,160000,0.25,0.012503
256,1523,37,0,160000,0.25,0.011102
256,1523,38,0,160000,0.25,0.022344
256,1523,39,0,160000,0.25,0.015198
256,1523,40,0,160000,0.25,0.056708
256,1523,41,0,160000,0.25,0.038826
256,1523,42,0,160000,0.25,0.031882
256,1523,43,0,160000,0.25,0.006939
256,1523,44,0,160000,0.25,0.022917
256,1523,45,0,160000,0.25,0.017269
256,1523,46,0,160000,0.25,0.005313
256,1523,47,0,160000,0.25,0.044287
256,1523,48,0,160000,0.25,0.067629
256,1523,49,0,160000,0.25,0.009085
256,1523,50,0,160000,0.25,0.007664
256,1523,51,0,160000,0.25,0.0155
256,1523,52,0,160000,0.25,0.00875
256,1523,53,0,160000,0.25,0.018531
256,1523,54,0,160000,0.25,0.035461
256,1523,55,0,160000,0.25,0.005601
256,1523,56,0,160000,0.25,0.013159
256,1523,57,0,160000,0.25,0.015759
256,1523,58,0,160000,0.25,0.042718
256,1523,59,0,160000,0.25,0.013432
256,1523,60,0,160000,0.25,0.022107
256,1523,61,0,160000,0.25,0.008538
256,1523,62,0,160000,0.25,0.017281
256,1523,63,0,160000,0.25,0.015639
256,1523,64,0,160000,0.25,0.007508
256,1523,65,0,160000,0.25,0.004818
256,1523,66,0,160000,0.25,0.007905
256,1523,67,0,160000,0.25,0.006676
256,1523,68,0,160000,0.25,0.032881
256,1523,69,0,160000,0.25,0.006133
256,1523,70,0,160000,0.25,0.014694
256,1523,71,0,160000,0.25,0.016945
256,1523,72,0,160000,0.25,0.032974
256,1523,73,0,160000,0.25,0.04451
256,1523,74,0,160000,0.25,0.012556
256,1523,75,0,160000,0.25,0.016179
256,1523,76,0,160000,0.25,0.021831
256,1523,77,0,160000,0.25,0.011821
256,1523,78,0,160000,0.25,0.07773
256,1523,79,0,160000,0.25,0.010024
256,1523,80,0,160000,0.25,0.047769
256,1523,81,0,160000,0.25,0.03418
256,1523,82,0,160000,0.25,0.016059
256,1523,83,0,160000,0.25,0.012141
256,1523,84,0,160000,0.25,0.034253
256,1523,85,0,160000,0.25,0.02794
256,1523,86,0,160000,0.25,0.030943
256,1523,87,0,160000,0.25,0.011831
256,1523,88,0,160000,0.25,0.077994
256,1523,89,0,160000,0.25,0.049354
256,1523,90,0,160000,0.25,0.004736
256,1523,91,0,160000,0.25,0.03697
256,1523,92,0,160000,0.25,0.016085
256,1523,93,0,160000,0.25,0.030299
256,1523,94,0,160000,0.25,0.00335
256,1523,95,0,160000,0.25,0.012408
256,1523,96,0,160000,0.25,0.011661
256,1523,97,0,160000,0.25,0.020839
256,1523,98,0,160000,0.25,0.012583
256,1523,99,0,160000,0.25,0.015194
256,1523,100,0,160000,0.25,0.017968
256,1523,101,0,160000,0.25,0.023431
256,1523,102,0,160000,0.25,0.013527
256,1523,103,0,160000,0.25,0.010494
256,1523,104,0,160000,0.25,0.011663
256,1523,105,0,160000,0.25,0.035517
256,1523,106,0,160000,0.25,0.03279
256,1523,107,0,160000,0.25,0.023297
256,1523,108,0,160000,0.25,0.034542
256,1523,109,0,160000,0.25,0.030012
256,1523,110,0,160000,0.25,0.024254
256,1523,111,0,160000,0.25,0.010731
256,1523,112,0,160000,0.25,0.041386
256,1523,113,0,160000,0.25,0.025649
256,1523,114,0,160000,0.25,0.023517
256,1523,115,0,160000,0.25,0.035448
256,1523,116,0,160000,0.25,0.023811
256,1523,117,0,160000,0.25,0.023618
256,1523,118,0,160000,0.25,0.030308
256,1523,119,0,160000,0.25,0.059922
256,1523,120,0,160000,0.25,0.047244
256,1523,121,0,160000,0.25,0.026224
256,1523,122,0,160000,0.25,0.030264
256,1523,123,0,160000,0.25,0.006784
256,1523,124,0,160000,0.25,0.01244
256,1523,125,0,160000,0.25,0.012523
256,1523,126,0,160000,0.25,0.012928
256,1523,127,0,160000,0.25,0.031289
256,1523,128,0,160000,0.25,0.029167
256,1523,129,0,160000,0.25,0.025058
256,1523,130,0,160000,0.25,0.012087
256,1523,131,0,160000,0.25,0.014534
256,1523,132,0,160000,0.25,0.021713
256,1523,133,0,160000,0.25,0.015941
256,1523,134,0,160000,0.25,0.020365
256,1523,135,0,160000,0.25,0.02112
256,1523,136,0,160000,0.25,0.019246
256,1523,137,0,160000,0.25,0.026136
256,1523,138,0,160000,0.25,0.017672
256,1523,139,0,160000,0.25,0.028912
256,1523,140,0,160000,0.25,0.028046
256,1523,141,0,160000,0.25,0.009811
256,1523,142,0,160000,0.25,0.042761
256,1523,143,0,160000,0.25,0.027398
256,1523,144,0,160000,0.25,0.02918
256,1523,145,0,160000,0.25,0.01555
256,1523,146,0,160000,0.25,0.011974
256,1523,147,0,160000,0.25,0.013313
256,1523,148,0,160000,0.25,0.014508
256,1523,149,0,160000,0.25,0.023982
256,1523,150,0,160000,0.25,0.015305
256,1523,151,0,160000,0.25,0.010224
256,1523,152,0,160000,0.25,0.017967
256,1523,153,0,160000,0.25,0.031803
256,1523,154,0,160000,0.25,0.025228
256,1523,155,0,160000,0.25,0.015787
256,1523,156,0,160000,0.25,0.043679
256,1523,157,0,160000,0.25,0.011264
256,1523,158,0,160000,0.25,0.037769
256,1523,159,0,160000,0.25,0.030682
256,1523,160,0,160000,0.25,0.011739
256,1523,161,0,160000,0.25,0.02887
256,1523,162,0,160000,0.25,0.02648
256,1523,163,0,160000,0.25,0.016803
256,1523,164,0,160000,0.25,0.019726
256,1523,165,0,160000,0.25,0.019996
256,1523,166,0,160000,0.25,0.027804
256,1523,167,0,160000,0.25,0.033918
256,1523,168,0,160000,0.25,0.051598
256,1523,169,0,160000,0.25,0.021191
256,1523,170,0,160000,0.25,0.010027
256,1523,171,0,160000,0.25,0.01215
256,1523,172,0,160000,0.25,0.016584
256,1523,173,0,160000,0.25,0.034998
256,1523,174,0,160000,0.25,0.010564
256,1523,175,0,160000,0.25,0.016796
256,1523,176,0,160000,0.25,0.023584
256,1523,177,0,160000,0.25,0.006861
256,1523,178,0,160000,0.25,0.037286
256,1523,179,0,160000,0.25,0.01619
256,1523,180,0,160000,0.25,0.011623
256,1523,181,0,160000,0.25,0.0141
256,1523,182,0,160000,0.25,0.024363
256,1523,183,0,160000,0.25,0.030597
256,1523,184,0,160000,0.25,0.009412
256,1523,185,0,160000,0.25,0.036273
256,1523,186,0,160000,0.25,0.01569
256,1523,187,0,160000,0.25,0.010559
256,1523,188,0,160000,0.25,0.015328
256,1523,189,0,160000,0.25,0.019044
256,1523,190,0,160000,0.25,0.013317
256,1523,191,0,160000,0.25,0.020577
256,1523,192,0,160000,0.25,0.030012
256,1523,193,0,160000,0.25,0.015516
256,1523,194,0,160000,0.25,0.017029
256,1523,195,0,160000,0.25,0.014455
256,1523,196,0,160000,0.25,0.016779
256,1523,197,0,160000,0.25,0.014156
256,1523,198,0,160000,0.25,0.022974
256,1523,199,0,160000,0.25,0.01571
256,1523,200,0,160000,0.25,0.010379
256,1523,201,0,160000,0.25,0.020186
256,1523,202,0,160000,0.25,0.027632
256,1523,203,0,160000,0.25,0.021668
256,1523,204,0,160000,0.25,0.005053
256,1523,205,0,160000,0.25,0.034659
256,1523,206,0,160000,0.25,0.044483
256,1523,207,0,160000,0.25,0.018239
256,1523,208,0,160000,0.25,0.047923
256,1523,209,0,160000,0.25,0.033154
256,1523,210,0,160000,0.25,0.019268
256,1523,211,0,160000,0.25,0.019582
256,1523,212,0,160000,0.25,0.021035
256,1523,213,0,160000,0.25,0.014545
256,1523,214,0,160000,0.25,0.023407
256,1523,215,0,160000,0.25,0.021546
256,1523,216,0,160000,0.25,0.007768
256,1523,217,0,160000,0.25,0.017317
256,1523,218,0,160000,0.25,0.017641
256,1523,219,0,160000,0.25,0.013543
256,1523,220,0,160000,0.25,0.041737
256,1523,221,0,160000,0.25,0.011869
256,1523,222,0,160000,0.25,0.02818
256,1523,223,0,160000,0.25,0.009853
256,1523,224,0,160000,0.25,0.007418
256,1523,225,0,160000,0.25,0.019849
256,1523,226,0,160000,0.25,0.031961
256,1523,227,0,160000,0.25,0.018803
256,1523,228,0,160000,0.25,0.013716
256,1523,229,0,160000,0.25,0.012316
256,1523,230,0,160000,0.25,0.017736
256,1523,231,0,160000,0.25,0.016602
256,1523,232,0,160000,0.25,0.018314
256,1523,233,0,160000,0.25,0.014844
256,1523,234,0,160000,0.25,0.042959
256,1523,235,0,160000,0.25,0.015658
256,1523,236,0,160000,0.25,0.017636
256,1523,237,0,160000,0.25,0.006577
256,1523,238,0,160000,0.25,0.00748
256,1523,239,0,160000,0.25,0.029726
256,1523,240,0,160000,0.25,0.029983
256,1523,241,0,160000,0.25,0.001918
256,1523,242,0,160000,0.25,0.014236
256,1523,243,0,160000,0.25,0.007488
256,1523,244,0,160000,0.25,0.017442
256,1523,245,0,160000,0.25,0.01986
256,1523,246,0,160000,0.25,0.036868
256,1523,247,0,160000,0.25,0.030907
256,1523,248,0,160000,0.25,0.040818
256,1523,249,0,160000,0.25,0.033382
256,1523,250,0,160000,0.25,0.02418
256,1523,251,0,160000,0.25,0.016715
256,1523,252,0,160000,0.25,0.009194
256,1523,253,0,160000,0.25,0.025998
256,1523,254,0,160000,0.25,0.063281
256,1523,255,0,160000,0.25,0.022485
256,1523,256,0,160000,0.25,0.007121
256,1523,257,0,160000,0.25,0.020057
256,1523,258,0,160000,0.25,0.010545
256,1523,259,0,160000,0.25,0.014954
256,1523,260,0,160000,0.25,0.020531
256,1523,261,0,160000,0.25,0.037341
256,1523,262,0,160000,0.25,0.011138
256,1523,263,0,160000,0.25,0.014196
256,1523,264,0,160000,0.25,0.018587
256,1523,265,0,160000,0.25,0.011784
256,1523,266,0,160000,0.25,0.053886
256,1523,267,0,160000,0.25,0.024747
256,1523,268,0,160000,0.25,0.012605
256,1523,269,0,160000,0.25,0.019985
256,1523,270,0,160000,0.25,0.018989
256,1523,271,0,160000,0.25,0.019148
256,1523,272,0,160000,0.25,0.015818
256,1523,273,0,160000,0.25,0.010661
256,1523,274,0,160000,0.25,0.024144
256,1523,275,0,160000,0.25,0.027343
256,1523,276,0,160000,0.25,0.01188
256,1523,277,0,160000,0.25,0.026477
256,1523,278,0,160000,0.25,0.004101
256,1523,279,0,160000,0.25,0.01757
256,1523,280,0,160000,0.25,0.02575
256,1523,281,0,160000,0.25,0.006749
256,1523,282,0,160000,0.25,0.01389
256,1523,283,0,160000,0.25,0.018755
256,1523,284,0,160000,0.25,0.007253
256,1523,285,0,160000,0.25,0.015107
256,1523,286,0,160000,0.25,0.021449
256,1523,287,0,160000,0.25,0.025801
256,1523,288,0,160000,0.25,0.017872
256,1523,289,0,160000,0.25,0.007399
256,1523,290,0,160000,0.25,0.019905
256,1523,291,0,160000,0.25,0.014954
256,1523,292,0,160000,0.25,0.010029
256,1523,293,0,160000,0.25,0.009838
256,1523,294,0,160000,0.25,0.011274
256,1523,295,0,160000,0.25,0.017905
256,1523,296,0,160000,0.25,0.016555
256,1523,297,0,160000,0.25,0.008662
256,1523,298,0,160000,0.25,0.019851
256,1523,299,0,160000,0.25,0.024307
256,1523,300,0,160000,0.25,0.032266
256,1523,301,0,160000,0.25,0.00735
256,1523,302,0,160000,0.25,0.007309
256,1523,303,0,160000,0.25,0.037618
256,1523,304,0,160000,0.25,0.011537
256,1523,305,0,160000,0.25,0.011787
256,1523,306,0,160000,0.25,0.027709
256,1523,307,0,160000,0.25,0.018039
256,1523,308,0,160000,0.25,0.009218
256,1523,309,0,160000,0.25,0.030013
256,1523,310,0,160000,0.25,0.02829
256,1523,311,0,160000,0.25,0.047667
256,1523,312,0,160000,0.25,0.019809
256,1523,313,0,160000,0.25,0.017614
256,1523,314,0,160000,0.25,0.010709
256,1523,315,0,160000,0.25,0.015744
256,1523,316,0,160000,0.25,0.012205
256,1523,317,0,160000,0.25,0.01242
256,1523,318,0,160000,0.25,0.071197
256,1523,319,0,160000,0.25,0.013474
256,1523,320,0,160000,0.25,0.014282
256,1523,321,0,160000,0.25,0.014835
256,1523,322,0,160000,0.25,0.017147
256,1523,323,0,160000,0.25,0.010099
256,1523,324,0,160000,0.25,0.031628
256,1523,325,0,160000,0.25,0.01302
256,1523,326,0,160000,0.25,0.015939
256,1523,327,0,160000,0.25,0.035826
256,1523,328,0,160000,0.25,0.021896
256,1523,329,0,160000,0.25,0.009544
256,1523,330,0,160000,0.25,0.030967
256,1523,331,0,160000,0.25,0.009158
256,1523,332,0,160000,0.25,0.031358
256,1523,333,0,160000,0.25,0.032853
256,1523,334,0,160000,0.25,0.020531
256,1523,335,0,160000,0.25,0.025535
256,1523,336,0,160000,0.25,0.006023
256,1523,337,0,160000,0.25,0.010197
256,1523,338,0,160000,0.25,0.007502
256,1523,339,0,160000,0.25,0.028236
256,1523,340,0,160000,0.25,0.010794
256,1523,341,0,160000,0.25,0.015257
256,1523,342,0,160000,0.25,0.021637
256,1523,343,0,160000,0.25,0.013819
256,1523,344,0,160000,0.25,0.044526
256,1523,345,0,160000,0.25,0.010981
256,1523,346,0,160000,0.25,0.025435
256,1523,347,0,160000,0.25,0.036082
256,1523,348,0,160000,0.25,0.021715
256,1523,349,0,160000,0.25,0.007727
256,1523,350,0,160000,0.25,0.013977
256,1523,351,0,160000,0.25,0.009684
256,1523,352,0,160000,0.25,0.024876
256,1523,353,0,160000,0.25,0.025076
256,1523,354,0,160000,0.25,0.020623
256,1523,355,0,160000,0.25,0.026612
256,1523,356,0,160000,0.25,0.008129
256,1523,357,0,160000,0.25,0.018696
256,1523,358,0,160000,0.25,0.029748
256,1523,359,0,160000,0.25,0.018051
256,1523,360,0,160000,0.25,0.044394
256,1523,361,0,160000,0.25,0.037701
256,1523,362,0,160000,0.25,0.020281
256,1523,363,0,160000,0.25,0.005298
256,1523,364,0,160000,0.25,0.020388
256,1523,365,0,160000,0.25,0.017517
256,1523,366,0,160000,0.25,0.012281
256,1523,367,0,160000,0.25,0.009355
256,1523,368,0,160000,0.25,0.041151
256,1523,369,0,160000,0.25,0.032977
256,1523,370,0,160000,0.25,0.007319
256,1523,371,0,160000,0.25,0.024616
256,1523,372,0,160000,0.25,0.018578
256,1523,373,0,160000,0.25,0.015815
256,1523,374,0,160000,0.25,0.011051
256,1523,375,0,160000,0.25,0.030503
256,1523,376,0,160000,0.25,0.024469
256,1523,377,0,160000,0.25,0.025493
256,1523,378,0,160000,0.25,0.004525
256,1523,379,0,160000,0.25,0.013774
256,1523,380,0,160000,0.25,0.009457
256,1523,381,0,160000,0.25,0.013585
256,1523,382,0,160000,0.25,0.030487
256,1523,383,0,160000,0.25,0.004296
256,1523,384,0,160000,0.25,0.034341
256,1523,385,0,160000,0.25,0.006272
256,1523,386,0,160000,0.25,0.015229
256,1523,387,0,160000,0.25,0.013738
256,1523,388,0,160000,0.25,0.016277
256,1523,389,0,160000,0.25,0.005714
256,1523,390,0,160000,0.25,0.012209
256,1523,391,0,160000,0.25,0.011613
256,1523,392,0,160000,0.25,0.040645
256,1523,393,0,160000,0.25,0.016897
256,1523,394,0,160000,0.25,0.012115
256,1523,395,0,160000,0.25,0.023879
256,1523,396,0,160000,0.25,0.010638
256,1523,397,0,160000,0.25,0.010933
256,1523,398,0,160000,0.25,0.013404
256,1523,399,0,160000,0.25,0.017427
256,1523,400,0,160000,0.25,0.011164
256,1574,1,0,160000,0.25,0.205373
256,1574,2,0,160000,0.25,0.028135
256,1574,3,0,160000,0.25,0.039261
256,1574,4,0,160000,0.25,0.118221
256,1574,5,0,160000,0.25,0.01943
256,1574,6,0,160000,0.25,0.134963
256,1574,7,0,160000,0.25,0.0608
256,1574,8,0,160000,0.25,0.0242
256,1574,9,0,160000,0.25,0.013077
256,1574,10,0,160000,0.25,0.06317
256,1574,11,0,160000,0.25,0.14691
256,1574,12,0,160000,0.25,0.092668
256,1574,13,0,160000,0.25,0.028513
256,1574,14,0,160000,0.25,0.061
256,1574,15,0,160000,0.25,0.100528
256,1574,16,0,160000,0.25,0.065883
256,1574,17,0,160000,0.25,0.098036
256,1574,18,0,160000,0.25,0.03763
256,1574,19,0,160000,0.25,0.021355
256,1574,20,0,160000,0.25,0.061371
256,1574,21,0,160000,0.25,0.051042
256,1574,22,0,160000,0.25,0.043963
256,1574,23,0,160000,0.25,0.033391
256,1574,24,0,160000,0.25,0.22766
256,1574,25,0,160000,0.25,0.046764
256,1574,26,0,160000,0.25,0.163181
256,1574,27,0,160000,0.25,0.012651
256,1574,28,0,160000,0.25,0.05912
256,1574,29,0,160000,0.25,0.011995
